0.152147,1.119004,0.275087,-0.95321700,-0.21948410,0.16808320,0.12227910,-0.95321700,-0.21948410,0.16808320,0.12227910,2779
0.157232,1.116176,0.277713,-0.95153370,-0.21901840,0.17218430,0.13025810,-0.95153370,-0.21901840,0.17218430,0.13025810,2802
0.162053,1.113611,0.280114,-0.94990430,-0.21852650,0.17606600,0.13758250,-0.94990430,-0.21852650,0.17606600,0.13758250,2835
0.165561,1.111943,0.281781,-0.94877760,-0.21846590,0.17841010,0.14235070,-0.94877760,-0.21846590,0.17841010,0.14235070,2864
0.169824,1.109710,0.283854,-0.94687860,-0.21897670,0.18255160,0.14881230,-0.94687860,-0.21897670,0.18255160,0.14881230,2893
0.173580,1.107481,0.285652,-0.94475000,-0.22007820,0.18636890,0.15581970,-0.94475000,-0.22007820,0.18636890,0.15581970,2927
0.176271,1.105983,0.286863,-0.94326390,-0.21983540,0.18982290,0.16091230,-0.94326390,-0.21983540,0.18982290,0.16091230,2958
0.179658,1.104258,0.288478,-0.94134980,-0.21972870,0.19295880,0.16836500,-0.94134980,-0.21972870,0.19295880,0.16836500,2988
0.182926,1.102674,0.289872,-0.93968590,-0.21903650,0.19557370,0.17539750,-0.93968590,-0.21903650,0.19557370,0.17539750,3021
0.185160,1.101579,0.290744,-0.93817940,-0.21960220,0.19772910,0.18027080,-0.93817940,-0.21960220,0.19772910,0.18027080,3051
0.187796,1.100115,0.291763,-0.93635860,-0.22019230,0.20039870,0.18597950,-0.93635860,-0.22019230,0.20039870,0.18597950,3082
0.190082,1.098980,0.292625,-0.93513150,-0.22006860,0.20228040,0.19021430,-0.93513150,-0.22006860,0.20228040,0.19021430,3111
0.191955,1.098252,0.293245,-0.93370710,-0.22114750,0.20385200,0.19424020,-0.93370710,-0.22114750,0.20385200,0.19424020,3145
0.193130,1.097748,0.293590,-0.93313250,-0.22066790,0.20563260,0.19566480,-0.93313250,-0.22066790,0.20563260,0.19566480,3174
0.194313,1.097188,0.293992,-0.93236050,-0.22024980,0.20707060,0.19828210,-0.93236050,-0.22024980,0.20707060,0.19828210,3205
0.195143,1.096472,0.294183,-0.93152120,-0.22043690,0.20897590,0.20001260,-0.93152120,-0.22043690,0.20897590,0.20001260,3239
0.195662,1.096023,0.294326,-0.93061820,-0.22100620,0.21121540,0.20123180,-0.93061820,-0.22100620,0.21121540,0.20123180,3268
0.196016,1.095495,0.294385,-0.93010770,-0.22007740,0.21311580,0.20260140,-0.93010770,-0.22007740,0.21311580,0.20260140,3302
0.196213,1.094993,0.294463,-0.92980070,-0.21976970,0.21311710,0.20433570,-0.92980070,-0.21976970,0.21311710,0.20433570,3333
