0.027809,-1.211996,-0.102084,2098
-0.127517,-0.047078,-0.313509,2206
0.027809,-1.211996,-0.102084,2312
0.027809,-1.211996,-0.102084,2425
0.027809,-1.211996,-0.102084,2532
0.027809,-1.211996,-0.102084,2639
0.030427,-0.437979,0.040729,2752
0.027809,-1.211996,-0.102084,2859
0.027809,-1.211996,-0.102084,2972
0.027809,-1.211996,-0.102084,3079
0.027809,-1.211996,-0.102084,3186
0.027809,-1.211996,-0.102084,3299
0.027809,-1.211996,-0.102084,3407
0.027809,-1.211996,-0.102084,3514
0.027809,-1.211996,-0.102084,3626
0.246202,-0.447362,-0.015369,3733
0.246291,-0.447402,-0.015389,3846
0.246343,-0.447357,-0.015364,3953
0.246288,-0.447364,-0.015370,4066
0.246280,-0.447332,-0.015386,4173
0.246308,-0.447279,-0.015332,4280
0.247551,-0.445564,-0.014800,4394
0.247550,-0.445622,-0.014817,4501
0.247534,-0.445675,-0.014823,4607
0.247516,-0.445626,-0.014795,4721
0.247464,-0.445601,-0.014785,4829
0.247640,-0.445598,-0.014826,4935
0.247605,-0.445607,-0.014813,5048
0.247543,-0.445588,-0.014818,5155
0.247479,-0.445604,-0.014809,5269
0.247501,-0.445573,-0.014813,5375
0.247495,-0.445507,-0.014795,5488
0.246212,-0.447256,-0.015346,5594
0.246242,-0.447217,-0.015358,5702
0.246249,-0.447362,-0.015361,5815
0.246252,-0.447307,-0.015365,5922
0.246281,-0.447321,-0.015376,6030
0.246246,-0.447242,-0.015363,6144
0.246264,-0.447271,-0.015362,6250
0.246285,-0.447305,-0.015330,6357
0.246277,-0.447366,-0.015382,6470
0.246268,-0.447328,-0.015363,6578
0.246267,-0.447283,-0.015365,6691
0.246286,-0.447270,-0.015324,6797
0.246276,-0.447304,-0.015322,6905
0.246282,-0.447318,-0.015367,7018
0.246290,-0.447361,-0.015378,7125
0.246279,-0.447356,-0.015370,7231
0.038845,0.057099,-0.494142,7345
0.246256,-0.447245,-0.015355,7453
0.246253,-0.447308,-0.015362,7566
0.246284,-0.447292,-0.015331,7672
0.246265,-0.447342,-0.015378,7780
0.246274,-0.447339,-0.015354,7893
0.246262,-0.447286,-0.015370,7999
0.246278,-0.447293,-0.015316,8108
0.094084,0.021582,-0.487980,8221
0.095074,0.019549,-0.487572,8329
0.246263,-0.447303,-0.015354,8435
0.031719,0.020385,-0.473764,8548
0.246262,-0.447317,-0.015358,8656
0.246254,-0.447276,-0.015356,8768
0.246246,-0.447285,-0.015357,8875
0.246279,-0.447323,-0.015360,8982
0.246277,-0.447271,-0.015374,9095
0.246270,-0.447307,-0.015348,9203
0.246244,-0.447268,-0.015364,9310
0.246275,-0.447356,-0.015386,9422
0.246278,-0.447372,-0.015373,9530
0.246255,-0.447258,-0.015377,9645
0.246272,-0.447322,-0.015360,9750
0.246254,-0.447262,-0.015369,9857
0.246270,-0.447313,-0.015379,9970
0.246284,-0.447325,-0.015365,10081
0.246272,-0.447292,-0.015365,10188
0.246261,-0.447349,-0.015322,10295
0.246251,-0.447560,-0.015340,10410
0.027809,-1.211996,-0.102084,10517
0.027809,-1.211996,-0.102084,10624
0.027809,-1.211996,-0.102084,10736
0.159788,-0.404068,-0.067382,10842
0.099772,-0.356787,-0.120341,10957
0.093069,-0.338096,-0.129862,11064
0.088533,-0.336277,-0.132940,11170
0.027809,-1.211996,-0.102084,11285
0.027809,-1.211996,-0.102084,11392
0.027809,-1.211996,-0.102084,11498
0.027809,-1.211996,-0.102084,11611
0.027809,-1.211996,-0.102084,11718
0.066824,-0.303305,-0.174091,11833
0.072580,-0.266844,-0.186350,11939
0.068235,-0.256350,-0.199535,12050
0.064665,-0.249136,-0.208685,12158
0.062368,-0.244600,-0.214166,12264
0.061052,-0.239684,-0.220306,12377
0.060776,-0.236471,-0.222429,12484
0.060407,-0.235477,-0.218898,12597
0.060152,-0.234346,-0.214356,12704
0.058568,-0.231523,-0.215264,12811
0.058351,-0.227058,-0.216719,12923
0.054025,-0.211726,-0.214312,13031
0.049156,-0.197034,-0.206878,13144
0.045568,-0.187812,-0.201222,13250
0.036336,-0.160002,-0.180795,13357
0.013780,-0.112370,-0.146113,13470
-0.008498,-0.077028,-0.099892,13578
-0.023185,-0.059457,-0.055664,13690
-0.030030,-0.047835,-0.033337,13797
-0.030467,-0.039196,-0.014975,13904
-0.026305,-0.035030,0.002829,14017
-0.024682,-0.032512,0.014934,14128
0.045268,-0.028888,-0.554487,14235
-0.021262,-0.027504,0.022870,14344
-0.021421,-0.025025,0.028569,14457
-0.021836,-0.025514,0.034358,14564
-0.024095,-0.025389,0.039366,14670
-0.020826,-0.024718,0.039880,14786
-0.021192,-0.024636,0.040066,14893
-0.023305,-0.025127,0.037707,14999
-0.021860,-0.026293,0.033958,15112
-0.021695,-0.027086,0.033437,15219
-0.025188,-0.026168,0.033635,15327
-0.024396,-0.025896,0.033591,15440
-0.023155,-0.025490,0.033924,15546
-0.022427,-0.025849,0.035431,15654
-0.021352,-0.024707,0.035759,15767
-0.022425,-0.023953,0.036740,15874
-0.021401,-0.023594,0.037437,15986
-0.018308,-0.022237,0.037048,16096
-0.013628,-0.020485,0.035578,16204
-0.008397,-0.018386,0.033803,16310
-0.000045,-0.015918,0.033059,16424
0.008452,-0.015780,0.032864,16531
0.016153,-0.016684,0.033475,16644
0.022045,-0.015277,0.032891,16750
0.028448,-0.012790,0.031101,16857
0.036331,-0.010477,0.029160,16970
0.041565,-0.008340,0.027858,17078
0.046784,-0.006894,0.027181,17186
0.052054,-0.005618,0.026872,17297
0.054839,-0.004226,0.026964,17405
0.054731,-0.003936,0.028261,17519
0.054209,-0.003480,0.028989,17626
0.055041,-0.003555,0.028824,17733
0.053668,-0.003501,0.029210,17846
0.053657,-0.004067,0.029579,17954
0.054343,-0.003914,0.029122,18062
0.057291,-0.004602,0.029143,18175
0.058026,-0.004591,0.029036,18282
0.060972,-0.004608,0.028775,18389
0.062035,-0.004259,0.029085,18501
0.061534,-0.002402,0.028258,18608
0.058726,-0.001552,0.028316,18721
0.051399,-0.002094,0.029302,18828
0.041910,-0.004471,0.031486,18935
0.031948,-0.007228,0.032872,19049
0.021691,-0.008846,0.033791,19156
0.011237,-0.010218,0.034393,19269
0.000950,-0.010417,0.034695,19376
-0.010630,-0.010561,0.035168,19482
-0.021443,-0.011119,0.034336,19595
-0.030304,-0.012149,0.034411,19703
