0.089246,1.180732,0.276882,-0.98344450,-0.17689690,-0.00835102,-0.03840217,-0.98344450,-0.17689690,-0.00835102,-0.03840217,53
0.089738,1.180290,0.277456,-0.98304120,-0.17894860,-0.00865205,-0.03914957,-0.98304120,-0.17894860,-0.00865205,-0.03914957,74
0.090359,1.179696,0.278142,-0.98259050,-0.18138440,-0.00944454,-0.03906988,-0.98259050,-0.18138440,-0.00944454,-0.03906988,105
0.090940,1.179053,0.278924,-0.98246000,-0.18214030,-0.00975704,-0.03875946,-0.98246000,-0.18214030,-0.00975704,-0.03875946,139
0.091306,1.178527,0.279521,-0.98251210,-0.18190290,-0.01042846,-0.03837385,-0.98251210,-0.18190290,-0.01042846,-0.03837385,168
0.091789,1.177933,0.280168,-0.98205550,-0.18448760,-0.01024228,-0.03776657,-0.98205550,-0.18448760,-0.01024228,-0.03776657,199
0.092238,1.177482,0.280772,-0.98176590,-0.18609400,-0.00944914,-0.03762197,-0.98176590,-0.18609400,-0.00944914,-0.03762197,231
0.092390,1.177157,0.281271,-0.98194030,-0.18532710,-0.01031243,-0.03661753,-0.98194030,-0.18532710,-0.01031243,-0.03661753,264
0.092470,1.176961,0.281556,-0.98215070,-0.18423410,-0.00978478,-0.03663275,-0.98215070,-0.18423410,-0.00978478,-0.03663275,294
0.092388,1.176876,0.281815,-0.98199280,-0.18492830,-0.00852679,-0.03766782,-0.98199280,-0.18492830,-0.00852679,-0.03766782,325
0.091970,1.176839,0.281887,-0.98187550,-0.18548760,-0.00846575,-0.03798874,-0.98187550,-0.18548760,-0.00846575,-0.03798874,356
0.091429,1.176903,0.281791,-0.98188940,-0.18536680,-0.00725666,-0.03846793,-0.98188940,-0.18536680,-0.00725666,-0.03846793,390
0.090916,1.176938,0.281666,-0.98217990,-0.18374780,-0.00668726,-0.03891926,-0.98217990,-0.18374780,-0.00668726,-0.03891926,419
0.090152,1.177201,0.281369,-0.98240300,-0.18248260,-0.00571701,-0.03939539,-0.98240300,-0.18248260,-0.00571701,-0.03939539,450
0.089387,1.177527,0.280991,-0.98229910,-0.18291910,-0.00420342,-0.04014282,-0.98229910,-0.18291910,-0.00420342,-0.04014282,482
