-0.130523,-0.022579,0.029958,2060
0.414973,-0.196776,0.152366,2082
-0.135402,-0.028002,0.042152,2110
0.414953,-0.196800,0.152301,2144
0.414604,-0.196208,0.152434,2173
0.414582,-0.196234,0.152420,2204
0.414602,-0.196272,0.152367,2237
0.414560,-0.196202,0.152377,2266
0.414576,-0.196202,0.152430,2300
0.414918,-0.196720,0.152316,2331
-0.134839,-0.020437,0.031293,2360
-0.133617,-0.015726,0.022783,2394
-0.133661,-0.009306,0.017090,2423
-0.131278,-0.009724,0.009137,2454
-0.129542,-0.007454,0.003557,2487
-0.127664,-0.006213,0.000239,2517
-0.125391,-0.005787,-0.000489,2550
0.414583,-0.196161,0.152489,2581
0.414554,-0.196204,0.152448,2610
0.414573,-0.196214,0.152406,2643
0.410013,-0.188882,0.152589,2676
0.414968,-0.196796,0.152274,2707
0.414958,-0.196737,0.152305,2736
0.414620,-0.196215,0.152457,2770
0.414595,-0.196238,0.152457,2798
0.414575,-0.196208,0.152465,2830
0.414587,-0.196171,0.152465,2863
0.414637,-0.196223,0.152500,2892
0.414587,-0.196163,0.152504,2925
0.414612,-0.196198,0.152515,2957
-0.134207,-0.021259,0.031678,2985
-0.131336,-0.017875,0.025814,3019
-0.129574,-0.015410,0.021226,3048
0.410052,-0.188462,0.152934,3079
-0.124685,-0.007612,0.006542,3112
-0.121588,-0.003909,-0.000926,3141
0.414997,-0.196605,0.152388,3174
0.414615,-0.196203,0.152517,3206
0.414594,-0.196210,0.152502,3239
0.414561,-0.196223,0.152455,3268
0.414530,-0.196158,0.152445,3301
0.414553,-0.196180,0.152432,3332
0.414912,-0.196748,0.152334,3361
0.414576,-0.196163,0.152512,3394
0.414612,-0.196151,0.152545,3423
-0.063455,0.011586,-0.044511,3453
0.414942,-0.196782,0.152358,3487
-0.040666,0.012710,-0.056081,3517
0.414968,-0.196758,0.152316,3550
0.414985,-0.196750,0.152310,3581
0.414981,-0.196744,0.152304,3613
0.001901,0.070691,-0.391190,3642
0.002727,0.071201,-0.391311,3676
0.003137,0.016522,-0.081168,3707
0.414991,-0.196755,0.152255,3736
0.414957,-0.196754,0.152253,3769
0.414979,-0.196751,0.152246,3798
0.414998,-0.196817,0.152231,3829
0.414974,-0.196749,0.152204,3863
0.414674,-0.196181,0.152313,3892
0.415006,-0.196803,0.152155,3927
0.415009,-0.196787,0.152149,3957
0.415058,-0.196826,0.152135,3986
0.415164,-0.196887,0.152168,4020
0.415153,-0.196801,0.152198,4049
-0.041545,0.015083,-0.064133,4080
-0.055923,0.014151,-0.058858,4113
0.413850,-0.199517,0.151521,4142
0.413842,-0.199556,0.151529,4176
-0.089582,0.006314,-0.038038,4207
-0.098583,0.000416,-0.026534,4236
0.413809,-0.199494,0.151538,4269
0.413787,-0.199539,0.151516,4298
0.415002,-0.196829,0.152257,4330
0.414941,-0.196866,0.152187,4363
0.414598,-0.196282,0.152278,4392
0.414570,-0.196307,0.152170,4426
0.414610,-0.196323,0.152155,4457
0.414667,-0.196265,0.152182,4486
0.414662,-0.196255,0.152225,4519
0.414626,-0.196232,0.152228,4548
0.414647,-0.196309,0.152234,4579
0.414619,-0.196244,0.152242,4612
0.414635,-0.196297,0.152291,4641
0.414636,-0.196315,0.152282,4674
0.414622,-0.196253,0.152320,4705
0.414610,-0.196213,0.152383,4739
0.414935,-0.196775,0.152256,4768
0.414639,-0.196245,0.152345,4801
0.414653,-0.196228,0.152334,4833
0.414998,-0.196782,0.152226,4862
0.415014,-0.196793,0.152224,4895
0.415042,-0.196826,0.152251,4924
0.414996,-0.196807,0.152254,4955
0.414924,-0.196794,0.152297,4988
0.414930,-0.196789,0.152253,5017
0.414620,-0.196292,0.152288,5051
0.414539,-0.196329,0.152197,5081
0.414503,-0.196323,0.152197,5110
0.414506,-0.196267,0.152303,5144
0.414612,-0.196239,0.152422,5173
0.410026,-0.188247,0.153012,5204
0.410041,-0.188032,0.153089,5238
0.410038,-0.188073,0.153065,5267
0.415002,-0.196776,0.152365,5300
0.414574,-0.196261,0.152441,5331
0.414446,-0.196278,0.152251,5360
0.414444,-0.196183,0.152366,5393
0.414543,-0.196300,0.152350,5426
0.414590,-0.196288,0.152376,5457
0.414576,-0.196264,0.152367,5486
0.409582,-0.188380,0.152643,5519
0.414602,-0.196260,0.152387,5549
0.414592,-0.196209,0.152412,5580
0.414626,-0.196253,0.152406,5614
0.414574,-0.196230,0.152335,5643
0.414631,-0.196287,0.152353,5676
0.414920,-0.196840,0.152219,5707
0.414620,-0.196260,0.152349,5736
0.414604,-0.196314,0.152233,5769
0.414601,-0.196305,0.152176,5799
0.414610,-0.196295,0.152139,5829
0.414646,-0.196315,0.152153,5862
0.414680,-0.196301,0.152178,5894
0.414704,-0.196318,0.152166,5923
0.414693,-0.196361,0.152152,5954
0.414684,-0.196380,0.152109,5988
0.414706,-0.196347,0.152151,6017
0.415103,-0.196875,0.152127,6049
0.029120,0.011843,-0.007146,6080
0.412227,-0.214984,0.154202,6113
0.415264,-0.196487,0.152551,6142
0.410062,-0.188246,0.153082,6176
0.415119,-0.196478,0.152510,6207
0.020962,0.006907,-0.003462,6235
0.019682,0.006819,-0.003827,6269
0.415271,-0.196539,0.152434,6297
0.018397,0.002095,-0.005361,6328
0.415235,-0.196572,0.152432,6361
0.413834,-0.199610,0.151587,6395
0.413821,-0.199595,0.151583,6424
0.413844,-0.199611,0.151558,6456
0.413835,-0.199565,0.151550,6485
0.415202,-0.196591,0.152430,6518
0.415189,-0.196577,0.152430,6551
0.413820,-0.199576,0.151586,6583
0.413790,-0.199579,0.151587,6612
0.413770,-0.199571,0.151564,6641
0.413761,-0.199569,0.151553,6674
0.413770,-0.199586,0.151552,6706
0.413757,-0.199562,0.151569,6735
0.413763,-0.199562,0.151567,6768
0.413780,-0.199601,0.151568,6798
0.413773,-0.199590,0.151591,6828
0.006416,-0.001942,0.005530,6862
0.413771,-0.199562,0.151585,6895
0.413748,-0.199520,0.151587,6924
0.006790,-0.001693,0.006002,6954
0.410071,-0.188364,0.152938,6988
0.413794,-0.199540,0.151522,7017
0.008028,-0.002954,0.008428,7051
0.415023,-0.196816,0.152311,7081
0.008002,-0.003090,0.009500,7111
0.007877,-0.003354,0.010363,7144
0.007938,-0.003681,0.011044,7174
0.413801,-0.199590,0.151587,7204
0.007953,-0.003819,0.012569,7238
0.007903,-0.003842,0.013221,7267
0.007768,-0.003585,0.013409,7300
0.007929,-0.003179,0.013396,7331
0.008413,-0.003211,0.013557,7364
0.410135,-0.188329,0.152975,7392
0.410167,-0.188441,0.152952,7426
0.009335,-0.003610,0.014154,7457
0.415156,-0.196585,0.152439,7486
0.415145,-0.196592,0.152427,7520
0.010132,-0.004705,0.015477,7548
0.413828,-0.199520,0.151563,7579
0.010251,-0.005318,0.016570,7613
0.415207,-0.196599,0.152423,7642
0.415197,-0.196546,0.152422,7676
0.415201,-0.196575,0.152425,7706
0.415218,-0.196568,0.152440,7735
0.415209,-0.196545,0.152441,7769
0.415220,-0.196570,0.152452,7798
0.415231,-0.196571,0.152431,7830
0.415226,-0.196542,0.152441,7863
0.415240,-0.196572,0.152438,7892
0.415238,-0.196541,0.152441,7926
0.415222,-0.196522,0.152436,7957
0.415256,-0.196540,0.152441,7985
0.415255,-0.196519,0.152430,8019
0.013515,-0.006881,0.022942,8049
0.015689,-0.006819,0.022555,8080
0.017893,-0.006476,0.022426,8113
0.415237,-0.196549,0.152387,8142
0.415272,-0.196593,0.152392,8176
0.415264,-0.196551,0.152385,8207
0.415268,-0.196519,0.152384,8236
0.029103,-0.006839,0.021015,8269
0.411331,-0.190046,0.152664,8298
0.415274,-0.196539,0.152385,8329
0.415290,-0.196577,0.152392,8363
0.415283,-0.196558,0.152384,8392
0.415262,-0.196556,0.152369,8426
0.415257,-0.196581,0.152356,8457
0.415240,-0.196655,0.152286,8486
0.415217,-0.196655,0.152252,8519
0.415230,-0.196661,0.152276,8548
0.415250,-0.196682,0.152258,8579
0.415287,-0.196658,0.152253,8612
0.415329,-0.196706,0.152273,8642
0.415332,-0.196644,0.152303,8675
0.415349,-0.196552,0.152402,8709
0.415347,-0.196537,0.152402,8735
0.415349,-0.196518,0.152418,8768
0.415313,-0.196546,0.152362,8801
0.415340,-0.196526,0.152420,8833
0.415319,-0.196541,0.152402,8861
0.415332,-0.196502,0.152412,8895
0.415369,-0.196540,0.152415,8923
0.415377,-0.196488,0.152446,8955
0.415366,-0.196475,0.152453,8989
0.415385,-0.196541,0.152465,9017
0.415368,-0.196521,0.152465,9051
0.415364,-0.196540,0.152478,9082
0.415399,-0.196546,0.152480,9111
0.415374,-0.196525,0.152465,9144
0.415356,-0.196527,0.152476,9173
0.415352,-0.196565,0.152465,9203
0.415325,-0.196560,0.152481,9236
0.415320,-0.196577,0.152470,9270
0.415335,-0.196576,0.152478,9299
0.415353,-0.196558,0.152489,9330
0.415353,-0.196552,0.152489,9364
0.415365,-0.196557,0.152508,9393
0.415328,-0.196524,0.152496,9426
0.415329,-0.196578,0.152486,9457
0.415319,-0.196593,0.152475,9486
0.415316,-0.196556,0.152484,9519
0.415317,-0.196592,0.152477,9549
0.415320,-0.196591,0.152480,9580
0.415313,-0.196567,0.152491,9613
0.415329,-0.196587,0.152490,9642
0.415316,-0.196595,0.152460,9675
0.415299,-0.196585,0.152461,9706
0.415302,-0.196567,0.152471,9736
0.415331,-0.196589,0.152485,9769
0.415330,-0.196571,0.152499,9798
0.415329,-0.196546,0.152506,9830
0.415340,-0.196590,0.152512,9863
0.415296,-0.196545,0.152501,9892
0.415296,-0.196594,0.152508,9925
0.415284,-0.196595,0.152503,9957
0.411065,-0.190070,0.152714,9985
0.411094,-0.190109,0.152696,10018
0.411099,-0.190159,0.152691,10048
0.411088,-0.190111,0.152698,10079
0.411096,-0.190069,0.152721,10113
0.415360,-0.196492,0.152547,10142
0.415472,-0.196426,0.152575,10175
0.415589,-0.196438,0.152590,10207
0.415710,-0.196357,0.152622,10236
0.411062,-0.188443,0.153150,10268
0.411079,-0.188285,0.153222,10297
0.411361,-0.188836,0.153350,10333
0.411331,-0.188872,0.153360,10363
0.411026,-0.188312,0.153316,10392
0.411072,-0.188409,0.153307,10425
0.411106,-0.188402,0.153279,10456
0.411089,-0.188357,0.153246,10485
0.411129,-0.188524,0.153199,10518
0.411092,-0.188485,0.153186,10548
0.411117,-0.188606,0.153164,10583
0.411025,-0.188345,0.153155,10612
0.039312,0.018761,0.027587,10641
0.036706,0.018494,0.028056,10675
0.415952,-0.195170,0.152306,10706
0.415935,-0.195140,0.152334,10735
0.411384,-0.188757,0.153315,10769
0.411417,-0.188830,0.153341,10798
0.411412,-0.188738,0.153355,10829
0.411433,-0.188636,0.153383,10864
0.411412,-0.188553,0.153409,10893
0.411398,-0.188490,0.153447,10926
0.411381,-0.188481,0.153453,10957
0.411366,-0.188560,0.153425,10985
0.411333,-0.188444,0.153468,11019
0.411367,-0.188479,0.153455,11048
0.411360,-0.188410,0.153463,11079
0.411365,-0.188392,0.153485,11112
0.411341,-0.188346,0.153505,11142
-0.007239,0.019531,0.031923,11175
-0.009742,0.019293,0.032267,11205
-0.012373,0.019505,0.032435,11239
-0.014988,0.019864,0.032322,11268
-0.016880,0.019992,0.032371,11298
-0.018947,0.016542,0.031514,11333
-0.022097,0.020279,0.031995,11363
-0.024708,0.020548,0.031609,11392
-0.025784,0.017007,0.030380,11425
