0.042217,1.176490,0.168632,-0.99187190,-0.11102580,-0.04655528,-0.04118432,-0.99187190,-0.11102580,-0.04655528,-0.04118432,132
0.042849,1.176611,0.168892,-0.99170240,-0.11237600,-0.04795584,-0.03997635,-0.99170240,-0.11237600,-0.04795584,-0.03997635,233
0.043511,1.176599,0.168723,-0.99175740,-0.11206700,-0.04773527,-0.03974615,-0.99175740,-0.11206700,-0.04773527,-0.03974615,341
0.044711,1.176245,0.168893,-0.99162650,-0.11294050,-0.04906986,-0.03890524,-0.99162650,-0.11294050,-0.04906986,-0.03890524,448
0.047101,1.174586,0.170487,-0.99081300,-0.11939900,-0.05261461,-0.03556833,-0.99081300,-0.11939900,-0.05261461,-0.03556833,563
0.048802,1.173563,0.171851,-0.99035920,-0.12194190,-0.05630358,-0.03389248,-0.99035920,-0.12194190,-0.05630358,-0.03389248,670
0.048830,1.173680,0.171984,-0.99039360,-0.12159330,-0.05610492,-0.03446366,-0.99039360,-0.12159330,-0.05610492,-0.03446366,777
0.047984,1.173837,0.171259,-0.99043650,-0.12179110,-0.05476248,-0.03469361,-0.99043650,-0.12179110,-0.05476248,-0.03469361,891
0.047485,1.174245,0.170572,-0.99073980,-0.11954480,-0.05356343,-0.03570568,-0.99073980,-0.11954480,-0.05356343,-0.03570568,998
0.047861,1.174425,0.170531,-0.99093460,-0.11867110,-0.05374810,-0.03281685,-0.99093460,-0.11867110,-0.05374810,-0.03281685,1105
0.051641,1.174770,0.169994,-0.99085510,-0.11965060,-0.05730571,-0.02461855,-0.99085510,-0.11965060,-0.05730571,-0.02461855,1218
0.054033,1.175089,0.169143,-0.99103370,-0.11802400,-0.05875359,-0.02169005,-0.99103370,-0.11802400,-0.05875359,-0.02169005,1325
0.055301,1.175651,0.168643,-0.99112990,-0.11670750,-0.06075991,-0.01868481,-0.99112990,-0.11670750,-0.06075991,-0.01868481,1432
0.055013,1.175818,0.168795,-0.99115810,-0.11696800,-0.05997081,-0.01809944,-0.99115810,-0.11696800,-0.05997081,-0.01809944,1545
0.054152,1.176437,0.168517,-0.99142370,-0.11468740,-0.05950388,-0.01962675,-0.99142370,-0.11468740,-0.05950388,-0.01962675,1652
0.054097,1.177942,0.166193,-0.99199200,-0.11006430,-0.05892764,-0.01911377,-0.99199200,-0.11006430,-0.05892764,-0.01911377,1760
0.054907,1.179320,0.164012,-0.99235790,-0.10670330,-0.05937636,-0.01774216,-0.99235790,-0.10670330,-0.05937636,-0.01774216,1873
0.055563,1.180023,0.163344,-0.99261140,-0.10417170,-0.05988729,-0.01686543,-0.99261140,-0.10417170,-0.05988729,-0.01686543,1980
0.055438,1.179831,0.163885,-0.99256620,-0.10490570,-0.05926294,-0.01718024,-0.99256620,-0.10490570,-0.05926294,-0.01718024,2102
0.054970,1.179253,0.164657,-0.99249160,-0.10597170,-0.05821052,-0.01849642,-0.99249160,-0.10597170,-0.05821052,-0.01849642,2205
0.054661,1.178975,0.165050,-0.99235590,-0.10725320,-0.05788109,-0.01940077,-0.99235590,-0.10725320,-0.05788109,-0.01940077,2313
0.054675,1.178649,0.165451,-0.99235430,-0.10726420,-0.05774469,-0.01982295,-0.99235430,-0.10726420,-0.05774469,-0.01982295,2426
0.054963,1.178005,0.165823,-0.99206080,-0.10964510,-0.05858799,-0.01899539,-0.99206080,-0.10964510,-0.05858799,-0.01899539,2536
0.055178,1.177678,0.166320,-0.99191080,-0.11124390,-0.05822481,-0.01864667,-0.99191080,-0.11124390,-0.05822481,-0.01864667,2647
0.055194,1.177342,0.166765,-0.99191710,-0.11144840,-0.05758620,-0.01906659,-0.99191710,-0.11144840,-0.05758620,-0.01906659,2754
0.055110,1.177087,0.166960,-0.99172550,-0.11315740,-0.05748928,-0.01925790,-0.99172550,-0.11315740,-0.05748928,-0.01925790,2861
0.054769,1.176919,0.167128,-0.99183960,-0.11272550,-0.05602470,-0.02020971,-0.99183960,-0.11272550,-0.05602470,-0.02020971,2973
0.054409,1.176652,0.167460,-0.99171070,-0.11405690,-0.05530445,-0.02103403,-0.99171070,-0.11405690,-0.05530445,-0.02103403,3080
0.053949,1.176242,0.167878,-0.99162590,-0.11465290,-0.05523171,-0.02196113,-0.99162590,-0.11465290,-0.05523171,-0.02196113,3188
0.053965,1.176076,0.168151,-0.99151520,-0.11569560,-0.05485720,-0.02242906,-0.99151520,-0.11569560,-0.05485720,-0.02242906,3301
0.054452,1.175902,0.168199,-0.99134740,-0.11681700,-0.05591670,-0.02138849,-0.99134740,-0.11681700,-0.05591670,-0.02138849,3408
0.055151,1.176223,0.168139,-0.99165250,-0.11502420,-0.05525771,-0.01847643,-0.99165250,-0.11502420,-0.05525771,-0.01847643,3516
0.056498,1.175256,0.167885,-0.99124570,-0.11750820,-0.05768921,-0.01719678,-0.99124570,-0.11750820,-0.05768921,-0.01719678,3628
0.057305,1.175480,0.168738,-0.99117080,-0.11777290,-0.05819038,-0.01800097,-0.99117080,-0.11777290,-0.05819038,-0.01800097,3736
0.056285,1.174275,0.170519,-0.99104270,-0.12074500,-0.05307825,-0.02092025,-0.99104270,-0.12074500,-0.05307825,-0.02092025,3847
0.054059,1.173411,0.171456,-0.99122430,-0.12196740,-0.04501609,-0.02391210,-0.99122430,-0.12196740,-0.04501609,-0.02391210,3957
0.052390,1.173847,0.170176,-0.99129840,-0.12221250,-0.04231252,-0.02452196,-0.99129840,-0.12221250,-0.04231252,-0.02452196,4066
0.051191,1.174864,0.168567,-0.99173230,-0.11865430,-0.04118712,-0.02630497,-0.99173230,-0.11865430,-0.04118712,-0.02630497,4175
0.049637,1.174319,0.168095,-0.99155400,-0.12093450,-0.03739702,-0.02823525,-0.99155400,-0.12093450,-0.03739702,-0.02823525,4287
0.049357,1.174462,0.168113,-0.99166080,-0.12036780,-0.03587060,-0.02887689,-0.99166080,-0.12036780,-0.03587060,-0.02887689,4394
0.049927,1.174303,0.169317,-0.99153750,-0.12154990,-0.03647544,-0.02736385,-0.99153750,-0.12154990,-0.03647544,-0.02736385,4501
