-0.058630,-0.003145,-0.755123,3022
-0.017071,-0.006843,-0.770635,4029
0.218895,0.229037,-1.200759,5030
0.264979,0.248477,-1.214517,6036
0.278246,0.226419,-1.230475,7037
0.377324,-0.116801,-1.268065,8037
0.417629,-0.142935,-1.342403,9037
0.452078,-0.150814,-1.393866,10038
0.409714,-0.148303,-1.340571,11038
0.457855,-0.155283,-1.387859,12038
0.391506,-0.143498,-1.319847,13039
0.463227,-0.155009,-1.388717,14039
0.482619,-0.167176,-1.414715,15039
0.390287,-0.133359,-1.309230,16053
0.466779,-0.169934,-1.412753,17053
0.396396,-0.133009,-1.308496,18054
0.437241,-0.148743,-1.357099,19054
0.401824,-0.139477,-1.318951,20069
0.459209,-0.163511,-1.395581,21068
0.358342,-0.136885,-1.292705,22069
0.449025,-0.159989,-1.374459,23070
0.400663,-0.132766,-1.320486,24070
0.396201,-0.134670,-1.305392,25071
0.450497,-0.149048,-1.388245,26071
0.386087,-0.142789,-1.291932,27071
0.451536,-0.158363,-1.382815,28084
0.375158,-0.147945,-1.309553,29084
0.448678,-0.162145,-1.394069,30099
0.467783,-0.151839,-1.389407,31099
0.447160,-0.112292,-1.335988,32100
0.431040,-0.100998,-1.304956,33100
0.466614,-0.121294,-1.361751,34114
0.454876,-0.068838,-1.300360,35115
0.422571,-0.155901,-1.317300,36114
0.404533,-0.177505,-1.328420,37115
0.452089,-0.120273,-1.306218,38115
0.495552,-0.063108,-1.289458,39115
0.515574,-0.074532,-1.363302,40131
0.458010,-0.160544,-1.392216,41131
0.406412,-0.199317,-1.414697,42145
0.461642,-0.117177,-1.395833,43146
0.496166,-0.066087,-1.366958,44146
0.466422,-0.142387,-1.366003,45147
0.396572,-0.199803,-1.349078,46146
0.485148,-0.087278,-1.307584,47146
0.462118,-0.070854,-1.294520,48161
0.408039,-0.126089,-1.348681,49161
0.274271,0.071687,-1.343655,50177
0.042395,-0.093990,-0.869999,51179
-0.259608,0.536911,-1.826204,52192
