,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 2023,Unlabeled 2023,Unlabeled 2023,Unlabeled 2037,Unlabeled 2037,Unlabeled 2037,Unlabeled 2038,Unlabeled 2038,Unlabeled 2038,Unlabeled 2049,Unlabeled 2049,Unlabeled 2049,Unlabeled 2050,Unlabeled 2050,Unlabeled 2050,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","D9E50","D9E50","D9E50","DC710","DC710","DC710","DC720","DC720","DC720","DC7D0","DC7D0","DC7D0","DC7E0","DC7E0","DC7E0","D9D10","D9D10","D9D10","D9CF0","D9CF0","D9CF0","D9D20","D9D20","D9D20","D9D00","D9D00","D9D00"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,0.125000,-0.122324,0.012302,-0.031413,-0.991917,0.080475,1.229392,0.045486,0.109609,1.042462,0.555884,,,,,,,,,,,,,0.027984,1.244095,0.045775,0.079065,1.220791,0.080233,0.077949,1.263486,0.053979,0.120467,1.238777,0.047118
16,0.133333,-0.122233,0.012344,-0.031217,-0.991934,0.080506,1.229406,0.045584,0.109580,1.042547,0.555836,,,,,,,,,,,,,0.028022,1.244128,0.045867,0.079090,1.220806,0.080338,0.077995,1.263511,0.054069,0.120500,1.238775,0.047213
17,0.141667,-0.122159,0.012331,-0.030997,-0.991950,0.080532,1.229420,0.045694,0.109525,1.042593,0.555784,,,,,,,,,,,,,0.028055,1.244165,0.045980,0.079112,1.220824,0.080449,0.078033,1.263532,0.054172,0.120534,1.238771,0.047318
18,0.150000,-0.122056,0.012410,-0.030887,-0.991965,0.080555,1.229430,0.045817,0.109449,1.042629,0.555769,,,,,,,,,,,,,0.028083,1.244188,0.046092,0.079128,1.220835,0.080579,0.078063,1.263548,0.054285,0.120561,1.238772,0.047443
19,0.158333,-0.121992,0.012478,-0.030741,-0.991976,0.080580,1.229439,0.045958,0.109375,1.042639,0.555788,,,,,,,,,,,,,0.028109,1.244214,0.046228,0.079146,1.220843,0.080723,0.078099,1.263561,0.054417,0.120593,1.238771,0.047587
20,0.166667,-0.121923,0.012585,-0.030625,-0.991987,0.080599,1.229444,0.046117,0.109303,1.042636,0.555833,,,,,,,,,,,,,0.028132,1.244235,0.046376,0.079156,1.220850,0.080885,0.078125,1.263563,0.054567,0.120613,1.238769,0.047754
21,0.175000,-0.122036,0.012645,-0.030510,-0.991976,0.080606,1.229452,0.046302,0.109234,1.042628,0.555871,,,,,,,,,,,,,0.028134,1.244258,0.046565,0.079163,1.220855,0.081059,0.078146,1.263557,0.054756,0.120620,1.238772,0.047954
22,0.183333,-0.122196,0.012785,-0.030475,-0.991956,0.080610,1.229458,0.046506,0.109166,1.042637,0.555906,,,,,,,,,,,,,0.028136,1.244270,0.046747,0.079164,1.220859,0.081265,0.078148,1.263557,0.054989,0.120625,1.238767,0.048162
23,0.191667,-0.121986,0.012906,-0.030367,-0.991983,0.080610,1.229438,0.046720,0.109105,1.042656,0.555935,,,,,,,,,,,,,0.028128,1.244270,0.046937,0.079153,1.220857,0.081489,0.078164,1.263523,0.055191,0.120629,1.238750,0.048376
24,0.200000,-0.121957,0.013004,-0.030339,-0.991986,0.080608,1.229417,0.046960,0.109041,1.042702,0.555965,,,,,,,,,,,,,0.028126,1.244247,0.047176,0.079136,1.220844,0.081715,0.078160,1.263507,0.055426,0.120636,1.238721,0.048629
