,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 1826,Unlabeled 1826,Unlabeled 1826,Unlabeled 1827,Unlabeled 1827,Unlabeled 1827,Unlabeled 1828,Unlabeled 1828,Unlabeled 1828,Unlabeled 1833,Unlabeled 1833,Unlabeled 1833,Unlabeled 1834,Unlabeled 1834,Unlabeled 1834,Unlabeled 1852,Unlabeled 1852,Unlabeled 1852,Unlabeled 1868,Unlabeled 1868,Unlabeled 1868,Unlabeled 1869,Unlabeled 1869,Unlabeled 1869,Unlabeled 1874,Unlabeled 1874,Unlabeled 1874,Unlabeled 1875,Unlabeled 1875,Unlabeled 1875,Unlabeled 1876,Unlabeled 1876,Unlabeled 1876,Unlabeled 1877,Unlabeled 1877,Unlabeled 1877,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","D7850","D7850","D7850","D81D0","D81D0","D81D0","D91A0","D91A0","D91A0","D97A0","D97A0","D97A0","D97B0","D97B0","D97B0","D98C0","D98C0","D98C0","D9900","D9900","D9900","D9A00","D9A00","D9A00","D9A30","D9A30","D9A30","D9A40","D9A40","D9A40","D9A60","D9A60","D9A60","D99F0","D99F0","D99F0","D9650","D9650","D9650","D9620","D9620","D9620","D9790","D9790","D9790","D9640","D9640","D9640"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1460,12.166667,,,,,,,,0.239607,0.664129,-0.296576,0.321024,0.762345,0.483209,-0.090184,0.039051,-0.118894,,,,-0.244658,1.119280,-0.200950,,,,,,,,,,,,,,,,,,,,,,,,,-0.224405,1.087087,-0.254758,,,,,,
1461,12.175000,,,,,,,,0.239606,0.664135,-0.296566,0.321033,0.762354,0.483214,-0.090183,0.039067,-0.118888,,,,-0.244737,1.119402,-0.200774,,,,,,,,,,,,,,,,,,,,,,,,,-0.224458,1.087165,-0.254604,,,,,,
1462,12.183333,,,,,,,,0.239595,0.664156,-0.296551,0.321025,0.762352,0.483215,-0.090197,0.039052,-0.118895,,,,-0.244808,1.119499,-0.200585,,,,,,,,,,,,,,,,,,,,,,,,,-0.224525,1.087236,-0.254454,,,,,,
1463,12.191667,,,,,,,,0.239590,0.664149,-0.296561,0.321016,0.762353,0.483214,-0.090212,0.039093,-0.118882,,,,-0.244908,1.119542,-0.200442,,,,,,,,,,,,,,,,,,,,,,,,,-0.224611,1.087281,-0.254323,,,,,,
1464,12.200000,,,,,,,,0.239574,0.664137,-0.296582,0.321006,0.762354,0.483214,-0.090224,0.039106,-0.118889,,,,-0.245013,1.119573,-0.200285,,,,,,,,,,,,,,,,,,,,,,,,,-0.224696,1.087314,-0.254178,,,,,,
1465,12.208333,,,,,,,,0.239565,0.664134,-0.296581,0.321001,0.762362,0.483204,-0.090254,0.039068,-0.118907,,,,-0.245133,1.119596,-0.200141,,,,,,,,,,,,,,,,,,,,,,,,,-0.224775,1.087330,-0.254044,,,,,,
1466,12.216667,,,,,,,,0.239565,0.664130,-0.296593,0.320994,0.762352,0.483196,-0.090252,0.039082,-0.118900,,,,-0.245241,1.119613,-0.199991,,,,,,,,,,,,,,,,,,,,,,,,,-0.224841,1.087344,-0.253887,,,,,,
1467,12.225000,,,,,,,,0.239560,0.664118,-0.296608,0.320996,0.762349,0.483197,-0.090243,0.039117,-0.118889,,,,-0.245354,1.119616,-0.199855,,,,,,,,,,,,,,,,,,,,,,,,,-0.224903,1.087364,-0.253716,,,,,,
1468,12.233333,,,,,,,,0.239577,0.664128,-0.296590,0.321003,0.762351,0.483205,-0.090244,0.039083,-0.118903,,,,-0.245438,1.119625,-0.199714,,,,,,,,,,,,,,,,,,,,,,,,,-0.224955,1.087369,-0.253559,,,,,,
1469,12.241667,,,,,,,,0.239580,0.664133,-0.296588,0.321019,0.762366,0.483206,-0.090205,0.039137,-0.118869,,,,-0.245520,1.119640,-0.199587,,,,,,,,,,,,,,,,,,,,,,,,,-0.224998,1.087380,-0.253394,,,,,,
1470,12.250000,,,,,,,,0.239588,0.664149,-0.296577,0.321016,0.762350,0.483203,-0.090209,0.039022,-0.118922,,,,-0.245598,1.119655,-0.199463,,,,,,,,,,,,,,,,,,,,,,,,,-0.225050,1.087386,-0.253240,,,,,,
1471,12.258333,,,,,,,,0.239591,0.664144,-0.296580,0.321028,0.762358,0.483198,-0.090203,0.039042,-0.118904,,,,-0.245676,1.119671,-0.199330,,,,,,,,,,,,,,,,,,,,,,,,,-0.225107,1.087394,-0.253077,,,,,,
1472,12.266667,,,,,,,,0.239589,0.664141,-0.296582,0.321024,0.762361,0.483200,-0.090209,0.039007,-0.118935,,,,-0.245780,1.119677,-0.199220,,,,,,,,,,,,,,,,,,,,,,,,,-0.225173,1.087377,-0.252949,,,,,,
1473,12.275000,,,,,,,,0.239589,0.664128,-0.296595,0.321019,0.762338,0.483189,-0.090210,0.039035,-0.118922,,,,-0.245882,1.119665,-0.199117,,,,,,,,,,,,,,,,,,,,,,,,,-0.225244,1.087357,-0.252811,,,,,,
1474,12.283333,,,,,,,,0.239579,0.664123,-0.296596,0.321021,0.762354,0.483193,-0.090223,0.039050,-0.118917,,,,-0.245986,1.119635,-0.199043,,,,,,,,,,,,,,,,,,,,,,,,,-0.225332,1.087319,-0.252681,,,,,,
1475,12.291667,,,,,,,,0.239575,0.664108,-0.296617,0.321013,0.762355,0.483204,-0.090237,0.039055,-0.118911,,,,-0.246069,1.119610,-0.198952,,,,,,,,,,,,,,,,,,,,,,,,,-0.225428,1.087267,-0.252606,,,,,,
1476,12.300000,,,,,,,,0.239578,0.664128,-0.296590,0.321000,0.762348,0.483201,-0.090237,0.039071,-0.118902,,,,-0.246154,1.119575,-0.198877,,,,,,,,,,,,,,,,,,,,,,,,,-0.225521,1.087223,-0.252529,,,,,,
1477,12.308333,,,,,,,,0.239578,0.664136,-0.296577,0.321000,0.762351,0.483205,-0.090235,0.039059,-0.118898,,,,-0.246238,1.119532,-0.198825,,,,,,,,,,,,,,,,,,,,,,,,,-0.225579,1.087185,-0.252448,,,,,,
1478,12.316667,,,,,,,,0.239582,0.664139,-0.296568,0.321011,0.762359,0.483218,-0.090237,0.039067,-0.118908,,,,-0.246324,1.119490,-0.198776,,,,,,,,,,,,,,,,,,,,,,,,,-0.225625,1.087165,-0.252357,,,,,,
1479,12.325000,,,,,,,,0.239585,0.664144,-0.296564,0.321011,0.762359,0.483213,-0.090228,0.039085,-0.118895,,,,-0.246371,1.119472,-0.198684,,,,,,,,,,,,,,,,,,,,,,,,,-0.225672,1.087137,-0.252293,,,,,,
1480,12.333333,,,,,,,,0.239589,0.664160,-0.296546,0.321011,0.762366,0.483222,-0.090208,0.039082,-0.118883,,,,-0.246408,1.119458,-0.198583,,,,,,,,,,,,,,,,,,,,,,,,,-0.225727,1.087115,-0.252244,,,,,,
1481,12.341667,,,,,,,,0.239586,0.664139,-0.296582,0.321016,0.762365,0.483207,-0.090229,0.039055,-0.118909,,,,-0.246435,1.119436,-0.198508,,,,,,,,,,,,,,,,,,,,,,,,,-0.225769,1.087088,-0.252200,,,,,,
1482,12.350000,,,,,,,,0.239588,0.664134,-0.296583,0.321017,0.762364,0.483205,-0.090228,0.039044,-0.118923,,,,-0.246483,1.119413,-0.198456,,,,,,,,,,,,,,,,,,,,,,,,,-0.225814,1.087071,-0.252172,,,,,,
1483,12.358333,,,,,,,,0.239580,0.664135,-0.296588,0.321013,0.762336,0.483197,-0.090227,0.038974,-0.118946,,,,-0.246521,1.119400,-0.198412,,,,,,,,,,,,,,,,,,,,,,,,,-0.225867,1.087043,-0.252169,,,,,,
1484,12.366667,,,,,,,,0.239584,0.664125,-0.296604,0.321016,0.762334,0.483185,-0.090227,0.039033,-0.118939,,,,-0.246558,1.119374,-0.198378,,,,,,,,,,,,,,,,,,,,,,,,,-0.225920,1.087010,-0.252170,,,,,,
1485,12.375000,,,,,,,,0.239585,0.664114,-0.296613,0.321018,0.762338,0.483195,-0.090218,0.039010,-0.118942,,,,-0.246588,1.119354,-0.198346,,,,,,,,,,,,,,,,,,,,,,,,,-0.225958,1.086994,-0.252145,,,,,,
1486,12.383333,,,,,,,,0.239587,0.664114,-0.296610,0.321016,0.762341,0.483197,-0.090221,0.039048,-0.118914,,,,-0.246622,1.119335,-0.198310,,,,,,,,,,,,,,,,,,,,,,,,,-0.226002,1.086965,-0.252142,,,,,,
1487,12.391667,,,,,,,,0.239588,0.664119,-0.296591,0.321015,0.762338,0.483199,-0.090220,0.039051,-0.118903,,,,-0.246655,1.119308,-0.198284,,,,,,,,,,,,,,,,,,,,,,,,,-0.226042,1.086938,-0.252114,,,,,,
1488,12.400000,,,,,,,,0.239592,0.664124,-0.296589,0.321013,0.762339,0.483196,-0.090219,0.039058,-0.118907,,,,-0.246696,1.119275,-0.198247,,,,,,,,,,,,,,,,,,,,,,,,,-0.226086,1.086908,-0.252091,,,,,,
1489,12.408333,,,,,,,,0.239582,0.664126,-0.296589,0.321006,0.762346,0.483202,-0.090231,0.039047,-0.118907,,,,-0.246739,1.119239,-0.198220,,,,,,,,,,,,,,,,,,,,,,,,,-0.226132,1.086877,-0.252050,,,,,,
1490,12.416667,,,,,,,,0.239580,0.664133,-0.296584,0.321002,0.762351,0.483202,-0.090233,0.039089,-0.118903,,,,-0.246792,1.119210,-0.198193,,,,,,,,,,,,,,,,,,,,,,,,,-0.226182,1.086853,-0.252017,,,,,,
1491,12.425000,,,,,,,,0.239575,0.664138,-0.296597,0.321006,0.762367,0.483208,-0.090238,0.039118,-0.118878,,,,-0.246843,1.119194,-0.198167,,,,,,,,,,,,,,,,,,,,,,,,,-0.226230,1.086827,-0.251984,,,,,,
1492,12.433333,,,,,,,,0.239572,0.664149,-0.296576,0.321006,0.762370,0.483203,-0.090239,0.039098,-0.118893,,,,-0.246875,1.119171,-0.198152,,,,,,,,,,,,,,,,,,,,,,,,,-0.226264,1.086816,-0.251953,,,,,,
1493,12.441667,,,,,,,,0.239572,0.664150,-0.296568,0.321009,0.762363,0.483197,-0.090247,0.039045,-0.118931,,,,-0.246913,1.119153,-0.198154,,,,,,,,,,,,,,,,,,,,,,,,,-0.226302,1.086809,-0.251947,,,,,,
1494,12.450000,,,,,,,,0.239577,0.664132,-0.296591,0.321005,0.762351,0.483197,-0.090235,0.039028,-0.118935,,,,-0.246936,1.119136,-0.198164,,,,,,,,,,,,,,,,,,,,,,,,,-0.226333,1.086794,-0.251971,,,,,,
1495,12.458333,,,,,,,,0.239584,0.664135,-0.296588,0.321011,0.762334,0.483195,-0.090227,0.039010,-0.118955,,,,-0.246961,1.119096,-0.198201,,,,,,,,,,,,,,,,,,,,,,,,,-0.226349,1.086792,-0.251981,,,,,,
1496,12.466667,,,,,,,,0.239596,0.664133,-0.296592,0.321028,0.762357,0.483197,-0.090216,0.039005,-0.118931,,,,-0.246977,1.119078,-0.198226,,,,,,,,,,,,,,,,,,,,,,,,,-0.226379,1.086779,-0.252022,,,,,,
1497,12.475000,,,,,,,,0.239598,0.664124,-0.296585,0.321032,0.762346,0.483196,-0.090204,0.039046,-0.118921,,,,-0.246997,1.119063,-0.198246,,,,,,,,,,,,,,,,,,,,,,,,,-0.226399,1.086782,-0.252037,,,,,,
1498,12.483333,,,,,,,,0.239600,0.664121,-0.296598,0.321022,0.762329,0.483196,-0.090213,0.039002,-0.118938,,,,-0.247017,1.119060,-0.198247,,,,,,,,,,,,,,,,,,,,,,,,,-0.226421,1.086781,-0.252051,,,,,,
1499,12.491667,,,,,,,,0.239592,0.664126,-0.296591,0.321015,0.762332,0.483195,-0.090222,0.039035,-0.118927,,,,-0.247036,1.119062,-0.198248,,,,,,,,,,,,,,,,,,,,,,,,,-0.226431,1.086792,-0.252040,,,,,,
1500,12.500000,,,,,,,,0.239584,0.664126,-0.296596,0.321017,0.762354,0.483196,-0.090224,0.039048,-0.118917,,,,-0.247050,1.119065,-0.198237,,,,,,,,,,,,,,,,,,,,,,,,,-0.226448,1.086790,-0.252040,,,,,,
1501,12.508333,,,,,,,,0.239576,0.664136,-0.296604,0.321001,0.762342,0.483196,-0.090239,0.039071,-0.118925,,,,-0.247067,1.119062,-0.198227,,,,,,,,,,,,,,,,,,,,,,,,,-0.226469,1.086791,-0.252037,,,,,,
1502,12.516667,,,,,,,,0.239570,0.664139,-0.296586,0.320998,0.762345,0.483195,-0.090250,0.039093,-0.118899,,,,-0.247081,1.119040,-0.198239,,,,,,,,,,,,,,,,,,,,,,,,,-0.226485,1.086777,-0.252030,,,,,,
1503,12.525000,,,,,,,,0.239576,0.664152,-0.296573,0.321008,0.762364,0.483201,-0.090241,0.039099,-0.118887,,,,-0.247090,1.119017,-0.198236,,,,,,,,,,,,,,,,,,,,,,,,,-0.226491,1.086752,-0.252027,,,,,,
1504,12.533333,,,,,,,,0.239580,0.664149,-0.296570,0.321010,0.762356,0.483208,-0.090234,0.039068,-0.118911,,,,-0.247088,1.118985,-0.198241,,,,,,,,,,,,,,,,,,,,,,,,,-0.226494,1.086717,-0.252023,,,,,,
1505,12.541667,,,,,,,,0.239593,0.664142,-0.296556,0.321012,0.762343,0.483207,-0.090214,0.039077,-0.118872,,,,-0.247083,1.118952,-0.198245,,,,,,,,,,,,,,,,,,,,,,,,,-0.226499,1.086671,-0.252020,,,,,,
1506,12.550000,,,,,,,,0.239598,0.664132,-0.296573,0.321017,0.762344,0.483205,-0.090197,0.039094,-0.118884,,,,-0.247082,1.118907,-0.198272,,,,,,,,,,,,,,,,,,,,,,,,,-0.226503,1.086620,-0.252045,,,,,,
1507,12.558333,,,,,,,,0.239591,0.664125,-0.296577,0.321017,0.762330,0.483198,-0.090195,0.039069,-0.118894,,,,-0.247078,1.118862,-0.198303,,,,,,,,,,,,,,,,,,,,,,,,,-0.226488,1.086587,-0.252040,,,,,,
1508,12.566667,,,,,,,,0.239594,0.664103,-0.296615,0.321018,0.762321,0.483188,-0.090226,0.039039,-0.118910,,,,-0.247060,1.118835,-0.198316,,,,,,,,,,,,,,,,,,,,,,,,,-0.226484,1.086551,-0.252056,,,,,,
1509,12.575000,,,,,,,,0.239583,0.664106,-0.296611,0.321010,0.762324,0.483191,-0.090231,0.039039,-0.118917,,,,-0.247051,1.118807,-0.198336,,,,,,,,,,,,,,,,,,,,,,,,,-0.226473,1.086525,-0.252063,,,,,,
1510,12.583333,,,,,,,,0.239575,0.664117,-0.296619,0.321005,0.762331,0.483185,-0.090241,0.039032,-0.118933,,,,-0.247027,1.118787,-0.198345,,,,,,,,,,,,,,,,,,,,,,,,,-0.226454,1.086506,-0.252059,,,,,,
1511,12.591667,,,,,,,,0.239574,0.664130,-0.296611,0.321003,0.762330,0.483179,-0.090246,0.038975,-0.118971,,,,-0.246997,1.118773,-0.198337,,,,,,,,,,,,,,,,,,,,,,,,,-0.226431,1.086485,-0.252061,,,,,,
1512,12.600000,,,,,,,,0.239570,0.664147,-0.296586,0.321008,0.762355,0.483193,-0.090246,0.039054,-0.118925,,,,-0.246967,1.118737,-0.198350,,,,,,,,,,,,,,,,,,,,,,,,,-0.226388,1.086469,-0.252038,,,,,,
1513,12.608333,,,,,,,,0.239579,0.664164,-0.296572,0.321010,0.762374,0.483205,-0.090229,0.039088,-0.118897,,,,-0.246929,1.118698,-0.198359,,,,,,,,,,,,,,,,,,,,,,,,,-0.226357,1.086424,-0.252045,,,,,,
1514,12.616667,,,,,,,,0.239584,0.664146,-0.296577,0.321012,0.762355,0.483206,-0.090212,0.039083,-0.118899,,,,-0.246878,1.118636,-0.198377,,,,,,,,,,,,,,,,,,,,,,,,,-0.226326,1.086361,-0.252073,,,,,,
1515,12.625000,,,,,,,,0.239597,0.664142,-0.296561,0.321016,0.762351,0.483204,-0.090194,0.039076,-0.118879,,,,-0.246838,1.118582,-0.198412,,,,,,,,,,,,,,,,,,,,,,,,,-0.226310,1.086274,-0.252133,,,,,,
1516,12.633333,,,,,,,,0.239591,0.664128,-0.296578,0.321020,0.762347,0.483208,-0.090194,0.039091,-0.118882,,,,-0.246789,1.118524,-0.198438,,,,,,,,,,,,,,,,,,,,,,,,,-0.226288,1.086205,-0.252179,,,,,,
1517,12.641667,,,,,,,,0.239597,0.664118,-0.296582,0.321016,0.762335,0.483200,-0.090211,0.039093,-0.118878,,,,-0.246747,1.118461,-0.198490,,,,,,,,,,,,,,,,,,,,,,,,,-0.226271,1.086129,-0.252250,,,,,,
1518,12.650000,,,,,,,,0.239581,0.664115,-0.296589,0.321010,0.762340,0.483198,-0.090230,0.039045,-0.118915,,,,-0.246701,1.118404,-0.198522,,,,,,,,,,,,,,,,,,,,,,,,,-0.226244,1.086072,-0.252298,,,,,,
1519,12.658333,,,,,,,,0.239581,0.664104,-0.296615,0.321006,0.762334,0.483197,-0.090237,0.039031,-0.118914,,,,-0.246663,1.118352,-0.198577,,,,,,,,,,,,,,,,,,,,,,,,,-0.226223,1.086021,-0.252350,,,,,,
1520,12.666667,,,,,,,,0.239576,0.664124,-0.296602,0.321010,0.762362,0.483209,-0.090255,0.039072,-0.118919,,,,-0.246616,1.118305,-0.198595,,,,,,,,,,,,,,,,,,,,,,,,,-0.226180,1.085977,-0.252380,,,,,,
1521,12.675000,,,,,,,,0.239571,0.664136,-0.296600,0.321013,0.762363,0.483200,-0.090242,0.039037,-0.118935,,,,-0.246552,1.118261,-0.198602,,,,,,,,,,,,,,,,,,,,,,,,,-0.226118,1.085928,-0.252378,,,,,,
1522,12.683333,,,,,,,,0.239577,0.664152,-0.296576,0.321011,0.762372,0.483208,-0.090227,0.039056,-0.118921,,,,-0.246513,1.118180,-0.198647,,,,,,,,,,,,,,,,,,,,,,,,,-0.226075,1.085858,-0.252399,,,,,,
1523,12.691667,,,,,,,,0.239586,0.664148,-0.296576,0.321014,0.762358,0.483204,-0.090216,0.039048,-0.118911,,,,-0.246455,1.118093,-0.198672,,,,,,,,,,,,,,,,,,,,,,,,,-0.226033,1.085757,-0.252441,,,,,,
1524,12.700000,,,,,,,,0.239592,0.664152,-0.296563,0.321026,0.762376,0.483218,-0.090196,0.039078,-0.118890,,,,-0.246399,1.118008,-0.198692,,,,,,,,,,,,,,,,,,,,,,,,,-0.225986,1.085660,-0.252467,,,,,,
1525,12.708333,,,,,,,,0.239593,0.664146,-0.296567,0.321023,0.762349,0.483210,-0.090197,0.039013,-0.118921,,,,-0.246330,1.117903,-0.198727,,,,,,,,,,,,,,,,,,,,,,,,,-0.225956,1.085551,-0.252509,,,,,,
1526,12.716667,,,,,,,,0.239594,0.664136,-0.296567,0.321023,0.762344,0.483207,-0.090196,0.039068,-0.118888,,,,-0.246294,1.117773,-0.198807,,,,,,,,,,,,,,,,,,,,,,,,,-0.225928,1.085440,-0.252566,,,,,,
1527,12.725000,,,,,,,,0.239590,0.664119,-0.296585,0.321019,0.762334,0.483203,-0.090207,0.039087,-0.118879,,,,-0.246266,1.117662,-0.198887,,,,,,,,,,,,,,,,,,,,,,,,,-0.225900,1.085342,-0.252610,,,,,,
1528,12.733333,,,,,,,,0.239586,0.664111,-0.296595,0.321010,0.762338,0.483204,-0.090224,0.039111,-0.118884,,,,-0.246235,1.117581,-0.198934,,,,,,,,,,,,,,,,,,,,,,,,,-0.225879,1.085255,-0.252648,,,,,,
1529,12.741667,,,,,,,,0.239575,0.664108,-0.296613,0.321003,0.762333,0.483194,-0.090242,0.039036,-0.118928,,,,-0.246201,1.117510,-0.198956,,,,,,,,,,,,,,,,,,,,,,,,,-0.225844,1.085197,-0.252639,,,,,,
1530,12.750000,,,,,,,,0.239561,0.664126,-0.296600,0.321000,0.762362,0.483198,-0.090248,0.039056,-0.118901,,,,-0.246167,1.117458,-0.198947,,,,,,,,,,,,,,,,,,,,,,,,,-0.225812,1.085143,-0.252620,,,,,,
1531,12.758333,,,,,,,,0.239565,0.664141,-0.296595,0.320994,0.762357,0.483199,-0.090247,0.039096,-0.118893,,,,-0.246129,1.117418,-0.198897,,,,,,,,,,,,,,,,,,,,,,,,,-0.225776,1.085103,-0.252565,,,,,,
1532,12.766667,,,,,,,,0.239573,0.664161,-0.296577,0.321013,0.762378,0.483206,-0.090240,0.039026,-0.118933,,,,-0.246096,1.117366,-0.198842,,,,,,,,,,,,,,,,,,,,,,,,,-0.225739,1.085047,-0.252501,,,,,,
1533,12.775000,,,,,,,,0.239582,0.664173,-0.296555,0.321015,0.762370,0.483202,-0.090229,0.039062,-0.118899,,,,-0.246043,1.117311,-0.198719,,,,,,,,,,,,,,,,,,,,,,,,,-0.225711,1.084954,-0.252468,,,,,,
1534,12.783333,,,,,,,,0.239593,0.664154,-0.296577,0.321024,0.762366,0.483205,-0.090210,0.039031,-0.118907,,,,-0.246010,1.117231,-0.198621,,,,,,,,,,,,,,,,,,,,,,,,,-0.225685,1.084850,-0.252433,,,,,,
1535,12.791667,,,,,,,,0.239595,0.664141,-0.296568,0.321026,0.762347,0.483202,-0.090193,0.038994,-0.118929,,,,-0.245993,1.117133,-0.198537,,,,,,,,,,,,,,,,,,,,,,,,,-0.225663,1.084728,-0.252402,,,,,,
1536,12.800000,,,,,,,,0.239597,0.664122,-0.296582,0.321026,0.762339,0.483200,-0.090207,0.038990,-0.118945,,,,-0.245993,1.117015,-0.198493,,,,,,,,,,,,,,,,,,,,,,,,,-0.225659,1.084604,-0.252359,,,,,,
1537,12.808333,,,,,,,,0.239595,0.664102,-0.296608,0.321021,0.762333,0.483205,-0.090206,0.039025,-0.118931,,,,-0.246000,1.116896,-0.198456,,,,,,,,,,,,,,,,,,,,,,,,,-0.225679,1.084473,-0.252356,,,,,,
1538,12.816667,,,,,,,,0.239592,0.664095,-0.296614,0.321017,0.762325,0.483194,-0.090220,0.039036,-0.118929,,,,-0.246021,1.116767,-0.198438,,,,,,,,,,,,,,,,,,,,,,,,,-0.225677,1.084374,-0.252296,,,,,,
1539,12.825000,,,,,,,,0.239581,0.664100,-0.296618,0.321009,0.762335,0.483198,-0.090239,0.039062,-0.118916,,,,-0.246033,1.116652,-0.198406,,,,,,,,,,,,,,,,,,,,,,,,,-0.225681,1.084264,-0.252227,,,,,,
1540,12.833333,,,,,,,,0.239581,0.664133,-0.296583,0.321000,0.762345,0.483201,-0.090224,0.039076,-0.118919,,,,-0.246043,1.116519,-0.198373,,,,,,,,,,,,,,,,,,,,,,,,,-0.225680,1.084145,-0.252156,,,,,,
1541,12.841667,,,,,,,,0.239577,0.664139,-0.296593,0.321011,0.762364,0.483201,-0.090250,0.039092,-0.118901,,,,-0.246046,1.116388,-0.198329,,,,,,,,,,,,,,,,,,,,,,,,,-0.225654,1.084042,-0.252049,,,,,,
1542,12.850000,,,,,,,,0.239576,0.664147,-0.296583,0.321008,0.762366,0.483207,-0.090236,0.039047,-0.118917,,,,-0.246053,1.116244,-0.198295,,,,,,,,,,,,,,,,,,,,,,,,,-0.225640,1.083917,-0.251950,,,,,,
1543,12.858333,,,,,,,,0.239591,0.664154,-0.296571,0.321015,0.762361,0.483198,-0.090224,0.039030,-0.118926,,,,-0.246024,1.116106,-0.198204,,,,,,,,,,,,,,,,,,,,,,,,,-0.225644,1.083749,-0.251883,,,,,,
1544,12.866667,,,,,,,,0.239595,0.664162,-0.296563,0.321022,0.762367,0.483204,-0.090213,0.039049,-0.118897,,,,-0.246032,1.115926,-0.198148,,,,,,,,,,,,,,,,,,,,,,,,,-0.225659,1.083557,-0.251846,,,,,,
1545,12.875000,,,,,,,,0.239593,0.664151,-0.296562,0.321022,0.762351,0.483198,-0.090200,0.039046,-0.118909,,,,-0.246019,1.115732,-0.198030,,,,,,,,,,,,,,,,,,,,,,,,,-0.225689,1.083334,-0.251831,,,,,,
1546,12.883333,,,,,,,,0.239597,0.664118,-0.296603,0.321025,0.762335,0.483189,-0.090208,0.038997,-0.118941,,,,-0.246031,1.115566,-0.197887,,,,,,,,,,,,,,,,,,,,,,,,,-0.225724,1.083139,-0.251792,,,,,,
1547,12.891667,,,,,,,,0.239592,0.664114,-0.296605,0.321016,0.762331,0.483192,-0.090207,0.038989,-0.118952,,,,-0.246067,1.115363,-0.197842,,,,,,,,,,,,,,,,,,,,,,,,,-0.225759,1.082950,-0.251716,,,,,,
1548,12.900000,,,,,,,,0.239579,0.664108,-0.296621,0.321010,0.762332,0.483193,-0.090224,0.039035,-0.118941,,,,-0.246143,1.115154,-0.197796,,,,,,,,,,,,,,,,,,,,,,,,,-0.225785,1.082771,-0.251585,,,,,,
1549,12.908333,,,,,,,,0.239574,0.664110,-0.296617,0.321005,0.762337,0.483192,-0.090231,0.039027,-0.118942,,,,-0.246211,1.114939,-0.197737,,,,,,,,,,,,,,,,,,,,,,,,,-0.225818,1.082562,-0.251432,,,,,,
1550,12.916667,,,,,,,,0.239570,0.664104,-0.296628,0.321007,0.762357,0.483198,-0.090236,0.039055,-0.118913,,,,-0.246293,1.114674,-0.197673,,,,,,,,,,,,,,,,,,,,,,,,,-0.225868,1.082298,-0.251302,,,,,,
1551,12.925000,,,,,,,,0.239576,0.664127,-0.296605,0.320997,0.762356,0.483198,-0.090228,0.039088,-0.118899,,,,-0.246292,1.114399,-0.197408,,,,,,,,,,,,,,,,,,,,,,,,,-0.225934,1.081972,-0.251171,,,,,,
1552,12.933333,,,,,,,,0.239582,0.664157,-0.296576,0.321005,0.762356,0.483199,-0.090228,0.039066,-0.118904,,,,-0.246337,1.114033,-0.197145,,,,,,,,,,,,,,,,,,,,,,,,,-0.225977,1.081633,-0.250939,,,,,,
1553,12.941667,,,,,,,,0.239586,0.664156,-0.296573,0.321019,0.762373,0.483206,-0.090219,0.039074,-0.118890,,,,-0.246455,1.113646,-0.196956,,,,,,,,,,,,,,,,,,,,,,,,,-0.226045,1.081226,-0.250639,,,,,,
1554,12.950000,,,,,,,,0.239591,0.664161,-0.296562,0.321018,0.762375,0.483210,-0.090216,0.039014,-0.118926,,,,-0.246529,1.113156,-0.196655,,,,,,,,,,,,,,,,,,,,,,,,,-0.226182,1.080701,-0.250431,,,,,,
