Format Version,1.23,Take Name,hello,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2019-11-14 04.03.19.295 PM,Total Frames in Take,1240,Total Exported Frames,1240,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 1997,Unlabeled 1997,Unlabeled 1997,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","D9E50","D9E50","D9E50","D9D10","D9D10","D9D10","D9CF0","D9CF0","D9CF0","D9D20","D9D20","D9D20","D9D00","D9D00","D9D00"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
62,0.516667,-0.162290,0.028328,0.011172,-0.986273,0.087918,1.304254,0.033331,-0.004059,1.019710,0.547069,0.036865,1.323445,0.034033,0.084994,1.292984,0.067230,0.088152,1.337621,0.044590,0.128545,1.309941,0.036353
63,0.525000,-0.162265,0.028299,0.011191,-0.986278,0.087948,1.304257,0.033350,-0.003781,1.019644,0.547075,0.036895,1.323448,0.034052,0.085024,1.292986,0.067253,0.088185,1.337624,0.044608,0.128573,1.309944,0.036366
64,0.533333,-0.162279,0.028246,0.011214,-0.986277,0.087979,1.304263,0.033377,-0.003781,1.019670,0.547114,0.036931,1.323453,0.034085,0.085058,1.292993,0.067278,0.088218,1.337631,0.044638,0.128603,1.309947,0.036387
65,0.541667,-0.162300,0.028269,0.011127,-0.986274,0.088019,1.304260,0.033402,-0.003784,1.019694,0.547155,0.036976,1.323436,0.034107,0.085090,1.292991,0.067304,0.088256,1.337632,0.044669,0.128634,1.309952,0.036411
66,0.550000,-0.162313,0.028198,0.011162,-0.986273,0.088048,1.304256,0.033426,-0.004146,1.019822,0.547278,0.037009,1.323433,0.034139,0.085122,1.292987,0.067329,0.088289,1.337628,0.044696,0.128662,1.309946,0.036428
67,0.558333,-0.162333,0.028180,0.011169,-0.986270,0.088079,1.304256,0.033447,-0.004165,1.019809,0.547348,0.037040,1.323432,0.034158,0.085156,1.292987,0.067350,0.088323,1.337628,0.044723,0.128690,1.309946,0.036444
68,0.566667,-0.162295,0.028237,0.011014,-0.986277,0.088120,1.304251,0.033467,-0.004169,1.019786,0.547430,0.037084,1.323408,0.034165,0.085189,1.292986,0.067374,0.088352,1.337628,0.044747,0.128724,1.309951,0.036463
69,0.575000,-0.162265,0.028234,0.010996,-0.986282,0.088149,1.304248,0.033482,-0.004142,1.019757,0.547487,0.037115,1.323401,0.034178,0.085218,1.292985,0.067391,0.088384,1.337626,0.044760,0.128748,1.309951,0.036477
70,0.583333,-0.162312,0.028221,0.010988,-0.986275,0.088179,1.304243,0.033494,-0.004112,1.019760,0.547605,0.037144,1.323396,0.034189,0.085250,1.292977,0.067406,0.088411,1.337620,0.044780,0.128779,1.309946,0.036484
71,0.591667,-0.162294,0.028194,0.010984,-0.986278,0.088208,1.304238,0.033502,-0.004063,1.019728,0.547626,0.037175,1.323391,0.034197,0.085282,1.292973,0.067415,0.088440,1.337616,0.044787,0.128805,1.309942,0.036489
72,0.600000,-0.162329,0.028183,0.010978,-0.986273,0.088238,1.304239,0.033515,-0.003966,1.019720,0.547648,0.037206,1.323390,0.034211,0.085314,1.292971,0.067429,0.088470,1.337617,0.044805,0.128833,1.309942,0.036500
73,0.608333,-0.162361,0.028147,0.011005,-0.986269,0.088270,1.304241,0.033525,-0.003916,1.019737,0.547677,0.037244,1.323393,0.034228,0.085347,1.292969,0.067438,0.088503,1.337619,0.044815,0.128862,1.309943,0.036508
74,0.616667,-0.162512,0.028110,0.011005,-0.986245,0.088307,1.304246,0.033530,-0.003858,1.019767,0.547710,0.037281,1.323400,0.034246,0.085392,1.292965,0.067434,0.088538,1.337617,0.044825,0.128898,1.309947,0.036520
75,0.625000,-0.162466,0.028080,0.011035,-0.986253,0.088347,1.304251,0.033547,-0.003794,1.019803,0.547730,0.037325,1.323410,0.034266,0.085432,1.292973,0.067452,0.088579,1.337622,0.044837,0.128936,1.309953,0.036535
76,0.633333,-0.162443,0.028000,0.011105,-0.986258,0.088385,1.304259,0.033561,-0.003716,1.019862,0.547746,0.037370,1.323423,0.034288,0.085475,1.292981,0.067468,0.088621,1.337632,0.044848,0.128972,1.309956,0.036540
77,0.641667,-0.162477,0.027933,0.011156,-0.986254,0.088428,1.304270,0.033574,-0.003618,1.019930,0.547758,0.037417,1.323435,0.034313,0.085518,1.292990,0.067478,0.088666,1.337645,0.044863,0.129020,1.309962,0.036547
78,0.650000,-0.162418,0.027889,0.011254,-0.986264,0.088474,1.304279,0.033580,-0.003519,1.020007,0.547759,0.037466,1.323456,0.034325,0.085567,1.293002,0.067486,0.088722,1.337654,0.044862,0.129063,1.309967,0.036552
79,0.658333,-0.162479,0.027804,0.011345,-0.986255,0.088517,1.304293,0.033579,-0.003412,1.020087,0.547787,0.037508,1.323474,0.034336,0.085613,1.293015,0.067482,0.088769,1.337670,0.044869,0.129119,1.309969,0.036540
80,0.666667,-0.162477,0.027745,0.011379,-0.986257,0.088566,1.304310,0.033581,-0.003326,1.020150,0.547806,0.037555,1.323495,0.034348,0.085667,1.293032,0.067481,0.088817,1.337688,0.044869,0.129173,1.309981,0.036542
81,0.675000,-0.162495,0.027659,0.011422,-0.986256,0.088610,1.304330,0.033583,-0.003234,1.020289,0.547853,0.037597,1.323515,0.034358,0.085716,1.293054,0.067483,0.088867,1.337709,0.044876,0.129219,1.309997,0.036534
82,0.683333,-0.162390,0.027612,0.011475,-0.986274,0.088658,1.304347,0.033583,-0.003145,1.020257,0.547854,0.037637,1.323538,0.034364,0.085767,1.293076,0.067483,0.088929,1.337724,0.044861,0.129270,1.310016,0.036534
83,0.691667,-0.162487,0.027595,0.011451,-0.986258,0.088704,1.304371,0.033577,-0.003037,1.020342,0.547878,0.037680,1.323556,0.034369,0.085815,1.293103,0.067462,0.088975,1.337744,0.044862,0.129315,1.310039,0.036535
84,0.700000,-0.162448,0.027634,0.011412,-0.986264,0.088749,1.304396,0.033581,-0.002940,1.020390,0.547889,0.037717,1.323574,0.034358,0.085863,1.293129,0.067471,0.089019,1.337778,0.044872,0.129359,1.310060,0.036536
85,0.708333,-0.162345,0.027558,0.011387,-0.986283,0.088792,1.304417,0.033585,-0.002821,1.020449,0.547921,0.037754,1.323592,0.034365,0.085910,1.293159,0.067480,0.089062,1.337801,0.044871,0.129407,1.310085,0.036532
86,0.716667,-0.162143,0.027521,0.011354,-0.986318,0.088832,1.304436,0.033584,-0.002708,1.020501,0.547941,0.037789,1.323608,0.034359,0.085953,1.293195,0.067483,0.089103,1.337820,0.044859,0.129450,1.310109,0.036524
87,0.725000,-0.161913,0.027448,0.011363,-0.986358,0.088866,1.304450,0.033575,-0.002607,1.020548,0.547957,0.037818,1.323624,0.034351,0.085995,1.293215,0.067481,0.089140,1.337848,0.044827,0.129486,1.310123,0.036511
88,0.733333,-0.161752,0.027382,0.011394,-0.986386,0.088896,1.304461,0.033562,-0.002448,1.020604,0.547941,0.037848,1.323637,0.034336,0.086032,1.293238,0.067474,0.089175,1.337863,0.044806,0.129515,1.310133,0.036488
89,0.741667,-0.161650,0.027338,0.011408,-0.986403,0.088930,1.304475,0.033542,-0.002340,1.020689,0.547943,0.037882,1.323653,0.034315,0.086067,1.293255,0.067462,0.089212,1.337877,0.044779,0.129550,1.310149,0.036460
90,0.750000,-0.161592,0.027348,0.011414,-0.986413,0.088970,1.304493,0.033531,-0.002241,1.020752,0.547947,0.037920,1.323678,0.034297,0.086106,1.293267,0.067464,0.089250,1.337896,0.044761,0.129595,1.310172,0.036444
91,0.758333,-0.161522,0.027334,0.011439,-0.986424,0.089011,1.304510,0.033516,-0.002140,1.020788,0.547964,0.037961,1.323700,0.034283,0.086147,1.293287,0.067451,0.089294,1.337912,0.044738,0.129638,1.310189,0.036429
92,0.766667,-0.161462,0.027274,0.011522,-0.986435,0.089054,1.304528,0.033507,-0.002034,1.020796,0.547953,0.038010,1.323729,0.034284,0.086194,1.293307,0.067440,0.089340,1.337929,0.044717,0.129681,1.310204,0.036418
93,0.775000,-0.161393,0.027263,0.011528,-0.986446,0.089104,1.304547,0.033500,-0.001918,1.020818,0.547980,0.038066,1.323750,0.034276,0.086244,1.293328,0.067438,0.089389,1.337949,0.044704,0.129728,1.310224,0.036409
