,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,lh_rb_v2,Unlabeled 1946,Unlabeled 1946,Unlabeled 1946,Unlabeled 1991,Unlabeled 1991,Unlabeled 1991,Unlabeled 1992,Unlabeled 1992,Unlabeled 1992,Unlabeled 1993,Unlabeled 1993,Unlabeled 1993,Unlabeled 1994,Unlabeled 1994,Unlabeled 1994,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker1,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker2,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker3,lh_rb_v2:Marker4,lh_rb_v2:Marker4,lh_rb_v2:Marker4
,ID,"89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","89F1026118DC11E97DA3F75ED5E0708A","D9E50","D9E50","D9E50","DB240","DB240","DB240","DB250","DB250","DB250","DB260","DB260","DB260","DB270","DB270","DB270","D9D10","D9D10","D9D10","D9CF0","D9CF0","D9CF0","D9D20","D9D20","D9D20","D9D00","D9D00","D9D00"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
639,5.325000,-0.164516,0.080786,-0.003167,-0.983055,0.063203,1.304350,0.057075,-0.075851,1.050069,0.527017,,,,,,,,,,,,,0.012163,1.322969,0.052298,0.056769,1.292886,0.090439,0.061855,1.337685,0.068376,0.103159,1.310486,0.064494
640,5.333333,-0.164644,0.080418,-0.003079,-0.983064,0.063312,1.304308,0.057076,-0.073766,1.049962,0.527228,,,,,,,,,,,,,0.012261,1.322933,0.052345,0.056900,1.292835,0.090440,0.061984,1.337624,0.068382,0.103271,1.310450,0.064471
641,5.341667,-0.164789,0.080036,-0.002901,-0.983072,0.063421,1.304266,0.057081,-0.071381,1.049790,0.527536,,,,,,,,,,,,,0.012364,1.322900,0.052393,0.057030,1.292786,0.090450,0.062113,1.337581,0.068404,0.103395,1.310398,0.064439
642,5.350000,-0.164939,0.079621,-0.002810,-0.983081,0.063540,1.304235,0.057099,-0.069527,1.049800,0.527769,,,,,,,,,,,,,0.012494,1.322862,0.052464,0.057166,1.292751,0.090465,0.062242,1.337552,0.068439,0.103514,1.310363,0.064420
643,5.358333,-0.165020,0.079351,-0.002863,-0.983089,0.063677,1.304207,0.057127,-0.067376,1.049812,0.528010,,,,,,,,,,,,,0.012633,1.322821,0.052528,0.057315,1.292716,0.090491,0.062373,1.337528,0.068470,0.103656,1.310340,0.064430
644,5.366667,-0.165082,0.079082,-0.002849,-0.983100,0.063816,1.304181,0.057154,-0.064906,1.049611,0.528180,,,,,,,,,,,,,0.012770,1.322794,0.052576,0.057474,1.292681,0.090531,0.062512,1.337506,0.068506,0.103801,1.310314,0.064427
645,5.375000,-0.165053,0.078878,-0.003009,-0.983121,0.063957,1.304153,0.057187,-0.062711,1.049547,0.528348,,,,,,,,,,,,,0.012897,1.322752,0.052622,0.057638,1.292643,0.090575,0.062649,1.337477,0.068531,0.103938,1.310306,0.064447
646,5.383333,-0.165332,0.078477,-0.003004,-0.983106,0.064105,1.304131,0.057199,-0.060542,1.049510,0.528640,,,,,,,,,,,,,0.013032,1.322724,0.052687,0.057826,1.292603,0.090578,0.062797,1.337455,0.068559,0.104090,1.310279,0.064441
647,5.391667,-0.165430,0.078151,-0.003030,-0.983115,0.064265,1.304105,0.057224,-0.058299,1.049444,0.528869,,,,,,,,,,,,,0.013184,1.322697,0.052757,0.058009,1.292568,0.090599,0.062956,1.337418,0.068578,0.104259,1.310264,0.064452
648,5.400000,-0.165277,0.077633,-0.002884,-0.983183,0.064423,1.304070,0.057244,-0.056071,1.049374,0.529073,,,,,,,,,,,,,0.013327,1.322667,0.052821,0.058197,1.292554,0.090629,0.063136,1.337373,0.068598,0.104433,1.310229,0.064423
649,5.408333,-0.165324,0.077167,-0.002780,-0.983212,0.064577,1.304041,0.057253,-0.053835,1.049389,0.529383,,,,,,,,,,,,,0.013474,1.322641,0.052889,0.058384,1.292527,0.090632,0.063301,1.337337,0.068606,0.104600,1.310195,0.064404
650,5.416667,-0.165233,0.076711,-0.002756,-0.983263,0.064741,1.304008,0.057279,-0.051599,1.049333,0.529602,,,,,,,,,,,,,0.013642,1.322601,0.052958,0.058572,1.292501,0.090667,0.063473,1.337307,0.068627,0.104765,1.310171,0.064387
651,5.425000,-0.165420,0.076205,-0.002583,-0.983271,0.064902,1.303992,0.057306,-0.049320,1.049312,0.529771,,,,,,,,,,,,,0.013810,1.322590,0.053053,0.058762,1.292474,0.090690,0.063647,1.337290,0.068665,0.104933,1.310144,0.064376
652,5.433333,-0.165971,0.075797,-0.002632,-0.983210,0.065087,1.303994,0.057327,-0.047118,1.049418,0.530150,,,,,,,,,,,,,0.013988,1.322582,0.053150,0.058977,1.292433,0.090692,0.063827,1.337282,0.068707,0.105122,1.310151,0.064388
653,5.441667,-0.165966,0.075262,-0.002574,-0.983252,0.065268,1.303977,0.057363,-0.044793,1.049405,0.530330,,,,,,,,,,,,,0.014154,1.322564,0.053225,0.059206,1.292414,0.090747,0.064022,1.337270,0.068754,0.105309,1.310134,0.064373
654,5.450000,-0.165903,0.074707,-0.002561,-0.983305,0.065471,1.303958,0.057413,-0.042504,1.049372,0.530486,,,,,,,,,,,,,0.014360,1.322537,0.053324,0.059441,1.292406,0.090809,0.064231,1.337240,0.068810,0.105514,1.310127,0.064368
655,5.458333,-0.165745,0.074109,-0.002478,-0.983377,0.065680,1.303943,0.057455,-0.040276,1.049529,0.530851,,,,,,,,,,,,,0.014569,1.322524,0.053426,0.059684,1.292395,0.090866,0.064448,1.337226,0.068837,0.105738,1.310118,0.064359
656,5.466667,-0.165613,0.073570,-0.002376,-0.983440,0.065899,1.303928,0.057500,-0.037988,1.049510,0.531008,,,,,,,,,,,,,0.014790,1.322501,0.053528,0.059932,1.292387,0.090917,0.064687,1.337228,0.068872,0.105958,1.310102,0.064358
657,5.475000,-0.165838,0.073181,-0.002358,-0.983431,0.066119,1.303934,0.057543,-0.035670,1.049560,0.531152,,,,,,,,,,,,,0.015001,1.322507,0.053621,0.060179,1.292390,0.090953,0.064910,1.337207,0.068933,0.106190,1.310113,0.064376
658,5.483333,-0.166209,0.072700,-0.002424,-0.983404,0.066338,1.303943,0.057562,-0.033444,1.049599,0.531511,,,,,,,,,,,,,0.015189,1.322506,0.053716,0.060452,1.292376,0.090944,0.065128,1.337206,0.068955,0.106416,1.310125,0.064394
659,5.491667,-0.166017,0.072114,-0.002419,-0.983480,0.066554,1.303931,0.057611,-0.031094,1.049606,0.531613,,,,,,,,,,,,,0.015397,1.322487,0.053814,0.060709,1.292367,0.091012,0.065353,1.337202,0.068989,0.106638,1.310125,0.064391
660,5.500000,-0.166044,0.071352,-0.002299,-0.983531,0.066773,1.303914,0.057634,-0.028759,1.049671,0.531706,,,,,,,,,,,,,0.015606,1.322462,0.053893,0.060981,1.292348,0.091063,0.065589,1.337201,0.069043,0.106870,1.310099,0.064328
661,5.508333,-0.165860,0.070801,-0.002426,-0.983601,0.067020,1.303899,0.057681,-0.026419,1.049751,0.531794,,,,,,,,,,,,,0.015865,1.322422,0.053986,0.061248,1.292351,0.091126,0.065842,1.337173,0.069086,0.107109,1.310118,0.064316
662,5.516667,-0.165676,0.070075,-0.002297,-0.983685,0.067251,1.303906,0.057741,-0.024394,1.050102,0.532100,,,,,,,,,,,,,0.016106,1.322437,0.054127,0.061517,1.292364,0.091200,0.066081,1.337176,0.069120,0.107354,1.310134,0.064318
663,5.525000,-0.166223,0.069483,-0.002280,-0.983634,0.067497,1.303939,0.057775,-0.021617,1.049908,0.532067,,,,,,,,,,,,,0.016323,1.322460,0.054248,0.061832,1.292359,0.091209,0.066335,1.337212,0.069180,0.107601,1.310155,0.064337
664,5.533333,-0.166095,0.068722,-0.002116,-0.983710,0.067735,1.303932,0.057818,-0.019217,1.049926,0.532127,,,,,,,,,,,,,0.016549,1.322455,0.054355,0.062133,1.292375,0.091261,0.066592,1.337204,0.069233,0.107847,1.310137,0.064312
665,5.541667,-0.165869,0.068309,-0.002236,-0.983777,0.068000,1.303925,0.057860,-0.016772,1.049981,0.532220,,,,,,,,,,,,,0.016801,1.322428,0.054417,0.062414,1.292371,0.091334,0.066853,1.337213,0.069268,0.108137,1.310149,0.064300
666,5.550000,-0.165599,0.067841,-0.002107,-0.983855,0.068258,1.303919,0.057916,-0.014217,1.050013,0.532397,,,,,,,,,,,,,0.017064,1.322432,0.054511,0.062691,1.292376,0.091416,0.067136,1.337198,0.069307,0.108396,1.310158,0.064306
667,5.558333,-0.165987,0.067135,-0.002123,-0.983838,0.068506,1.303925,0.057931,-0.011744,1.049884,0.532432,,,,,,,,,,,,,0.017319,1.322422,0.054620,0.062996,1.292356,0.091417,0.067382,1.337203,0.069338,0.108634,1.310166,0.064280
668,5.566667,-0.165816,0.066311,-0.001920,-0.983923,0.068722,1.303922,0.057953,-0.009143,1.049929,0.532460,,,,,,,,,,,,,0.017531,1.322433,0.054719,0.063272,1.292366,0.091456,0.067613,1.337198,0.069352,0.108866,1.310159,0.064231
669,5.575000,-0.165784,0.065674,-0.001859,-0.983971,0.068942,1.303934,0.057980,-0.006912,1.050115,0.532593,,,,,,,,,,,,,0.017738,1.322439,0.054814,0.063529,1.292379,0.091489,0.067845,1.337211,0.069376,0.109111,1.310174,0.064207
670,5.583333,-0.165557,0.065178,-0.001814,-0.984042,0.069158,1.303927,0.058009,-0.004323,1.050114,0.532619,,,,,,,,,,,,,0.017940,1.322418,0.054878,0.063776,1.292399,0.091528,0.068073,1.337221,0.069410,0.109341,1.310162,0.064183
671,5.591667,-0.165567,0.064738,-0.001764,-0.984070,0.069364,1.303932,0.058060,-0.001709,1.050134,0.532707,,,,,,,,,,,,,0.018139,1.322426,0.054973,0.064014,1.292399,0.091587,0.068302,1.337208,0.069455,0.109539,1.310183,0.064202
672,5.600000,-0.165819,0.064071,-0.001667,-0.984071,0.069570,1.303937,0.058083,0.000890,1.050263,0.532730,,,,,,,,,,,,,0.018353,1.322427,0.055083,0.064274,1.292380,0.091603,0.068520,1.337219,0.069485,0.109733,1.310184,0.064186
673,5.608333,-0.165607,0.063475,-0.001667,-0.984146,0.069758,1.303934,0.058151,0.003889,1.050178,0.532594,,,,,,,,,,,,,0.018547,1.322413,0.055204,0.064485,1.292382,0.091695,0.068715,1.337223,0.069538,0.109935,1.310198,0.064191
674,5.616667,-0.165604,0.062970,-0.001694,-0.984178,0.069953,1.303916,0.058199,0.006580,1.050320,0.532547,,,,,,,,,,,,,0.018748,1.322381,0.055298,0.064708,1.292367,0.091754,0.068909,1.337208,0.069596,0.110131,1.310188,0.064188
675,5.625000,-0.165742,0.062683,-0.001752,-0.984173,0.070145,1.303891,0.058234,0.009193,1.050455,0.532480,,,,,,,,,,,,,0.018918,1.322351,0.055367,0.064929,1.292327,0.091788,0.069094,1.337180,0.069634,0.110341,1.310167,0.064210
676,5.633333,-0.165596,0.062372,-0.001820,-0.984218,0.070339,1.303859,0.058262,0.011782,1.050676,0.532433,,,,,,,,,,,,,0.019105,1.322309,0.055423,0.065144,1.292310,0.091819,0.069282,1.337145,0.069652,0.110546,1.310145,0.064214
677,5.641667,-0.165638,0.061848,-0.001602,-0.984244,0.070515,1.303833,0.058292,0.014405,1.050820,0.532346,,,,,,,,,,,,,0.019270,1.322296,0.055503,0.065361,1.292285,0.091855,0.069493,1.337109,0.069692,0.110719,1.310112,0.064199
678,5.650000,-0.166035,0.061263,-0.001431,-0.984214,0.070693,1.303823,0.058303,0.017025,1.050986,0.532260,,,,,,,,,,,,,0.019434,1.322294,0.055594,0.065596,1.292256,0.091850,0.069688,1.337089,0.069730,0.110904,1.310086,0.064181
679,5.658333,-0.166039,0.060788,-0.001566,-0.984243,0.070886,1.303813,0.058349,0.019544,1.051169,0.532212,,,,,,,,,,,,,0.019619,1.322263,0.055685,0.065817,1.292242,0.091905,0.069880,1.337077,0.069775,0.111097,1.310099,0.064187
680,5.666667,-0.166036,0.060263,-0.001553,-0.984275,0.071074,1.303805,0.058393,0.021936,1.051440,0.532269,,,,,,,,,,,,,0.019825,1.322252,0.055782,0.066032,1.292222,0.091966,0.070064,1.337070,0.069814,0.111289,1.310102,0.064180
681,5.675000,-0.166245,0.059806,-0.001434,-0.984268,0.071261,1.303803,0.058431,0.024602,1.051617,0.532183,,,,,,,,,,,,,0.020015,1.322241,0.055868,0.066244,1.292213,0.092007,0.070263,1.337081,0.069887,0.111485,1.310084,0.064169
682,5.683333,-0.165971,0.059397,-0.001267,-0.984339,0.071453,1.303774,0.058468,0.027264,1.051791,0.532112,,,,,,,,,,,,,0.020211,1.322212,0.055919,0.066462,1.292208,0.092069,0.070473,1.337073,0.069935,0.111683,1.310038,0.064144
683,5.691667,-0.166567,0.058998,-0.001243,-0.984263,0.071651,1.303787,0.058483,0.029896,1.051941,0.532027,,,,,,,,,,,,,0.020390,1.322227,0.056015,0.066711,1.292191,0.092043,0.070671,1.337062,0.069970,0.111877,1.310046,0.064170
684,5.700000,-0.166443,0.058574,-0.001131,-0.984309,0.071846,1.303791,0.058539,0.032850,1.051997,0.531866,,,,,,,,,,,,,0.020570,1.322248,0.056121,0.066936,1.292200,0.092101,0.070890,1.337042,0.069999,0.112082,1.310065,0.064204
685,5.708333,-0.166321,0.058084,-0.001092,-0.984359,0.072043,1.303807,0.058611,0.035467,1.052228,0.531784,,,,,,,,,,,,,0.020759,1.322270,0.056244,0.067166,1.292220,0.092182,0.071092,1.337050,0.070052,0.112291,1.310092,0.064242
686,5.716667,-0.165955,0.057369,-0.000965,-0.984463,0.072231,1.303797,0.058681,0.038123,1.052408,0.531675,,,,,,,,,,,,,0.020966,1.322257,0.056363,0.067392,1.292226,0.092289,0.071292,1.337061,0.070112,0.112485,1.310084,0.064225
687,5.725000,-0.165841,0.057121,-0.000981,-0.984496,0.072427,1.303784,0.058716,0.040764,1.052600,0.531561,,,,,,,,,,,,,0.021168,1.322224,0.056406,0.067603,1.292225,0.092335,0.071491,1.337070,0.070162,0.112674,1.310064,0.064223
688,5.733333,-0.165857,0.056780,-0.000905,-0.984513,0.072623,1.303782,0.058757,0.043388,1.052771,0.531431,,,,,,,,,,,,,0.021362,1.322229,0.056490,0.067817,1.292223,0.092376,0.071685,1.337061,0.070198,0.112892,1.310060,0.064239
689,5.741667,-0.166342,0.056365,-0.000811,-0.984456,0.072827,1.303794,0.058788,0.045669,1.053048,0.531336,,,,,,,,,,,,,0.021556,1.322240,0.056587,0.068067,1.292203,0.092385,0.071906,1.337070,0.070255,0.113087,1.310061,0.064258
690,5.750000,-0.166256,0.055847,-0.000551,-0.984500,0.073028,1.303799,0.058850,0.048282,1.053268,0.531177,,,,,,,,,,,,,0.021745,1.322261,0.056704,0.068296,1.292210,0.092457,0.072155,1.337071,0.070308,0.113291,1.310066,0.064277
691,5.758333,-0.166092,0.054947,-0.000177,-0.984578,0.073225,1.303802,0.058924,0.050890,1.053570,0.531024,,,,,,,,,,,,,0.021968,1.322284,0.056882,0.068535,1.292224,0.092539,0.072380,1.337080,0.070365,0.113501,1.310055,0.064273
692,5.766667,-0.165706,0.054329,-0.000071,-0.984678,0.073441,1.303805,0.059004,0.053479,1.053767,0.530834,,,,,,,,,,,,,0.022187,1.322285,0.057007,0.068791,1.292259,0.092636,0.072607,1.337091,0.070430,0.113728,1.310056,0.064289
693,5.775000,-0.165491,0.054016,-0.000017,-0.984731,0.073681,1.303825,0.059103,0.055982,1.053951,0.530586,,,,,,,,,,,,,0.022428,1.322307,0.057128,0.069056,1.292300,0.092742,0.072848,1.337114,0.070521,0.113974,1.310072,0.064357
694,5.783333,-0.165473,0.053646,0.000132,-0.984754,0.073916,1.303844,0.059195,0.058535,1.054195,0.530387,,,,,,,,,,,,,0.022659,1.322336,0.057265,0.069316,1.292320,0.092833,0.073093,1.337138,0.070607,0.114223,1.310081,0.064424
695,5.791667,-0.165751,0.053123,0.000391,-0.984736,0.074133,1.303859,0.059262,0.061399,1.054253,0.530119,,,,,,,,,,,,,0.022874,1.322368,0.057408,0.069578,1.292312,0.092888,0.073337,1.337154,0.070681,0.114440,1.310078,0.064466
696,5.800000,-0.165550,0.052460,0.000632,-0.984805,0.074347,1.303855,0.059353,0.063646,1.054491,0.529904,,,,,,,,,,,,,0.023086,1.322376,0.057564,0.069827,1.292321,0.092992,0.073592,1.337146,0.070758,0.114660,1.310076,0.064496
697,5.808333,-0.165298,0.051886,0.000748,-0.984878,0.074552,1.303854,0.059451,0.066269,1.054568,0.529531,,,,,,,,,,,,,0.023299,1.322374,0.057710,0.070066,1.292331,0.093110,0.073813,1.337157,0.070843,0.114867,1.310076,0.064537
698,5.816667,-0.165064,0.051439,0.000826,-0.984940,0.074756,1.303842,0.059549,0.069264,1.054510,0.529088,,,,,,,,,,,,,0.023507,1.322367,0.057830,0.070301,1.292335,0.093234,0.074020,1.337150,0.070941,0.115079,1.310064,0.064577
699,5.825000,-0.164971,0.050855,0.001027,-0.984986,0.074948,1.303821,0.059646,0.071892,1.054606,0.528790,,,,,,,,,,,,,0.023693,1.322357,0.057970,0.070535,1.292320,0.093355,0.074228,1.337140,0.071052,0.115287,1.310028,0.064607
700,5.833333,-0.165231,0.050274,0.001289,-0.984972,0.075141,1.303778,0.059744,0.074246,1.054809,0.528553,,,,,,,,,,,,,0.023888,1.322327,0.058143,0.070774,1.292274,0.093437,0.074437,1.337091,0.071174,0.115493,1.309959,0.064664
701,5.841667,-0.165633,0.049749,0.001329,-0.984931,0.075327,1.303716,0.059841,0.076874,1.054876,0.528234,,,,,,,,,,,,,0.024073,1.322265,0.058343,0.071004,1.292185,0.093494,0.074624,1.337014,0.071260,0.115677,1.309899,0.064766
702,5.850000,-0.165537,0.049146,0.001455,-0.984977,0.075495,1.303611,0.059960,0.079480,1.054890,0.527879,,,,,,,,,,,,,0.024242,1.322170,0.058525,0.071203,1.292082,0.093626,0.074818,1.336887,0.071363,0.115849,1.309812,0.064834
703,5.858333,-0.165709,0.048822,0.001461,-0.984964,0.075655,1.303500,0.060089,0.082103,1.054830,0.527474,,,,,,,,,,,,,0.024387,1.322055,0.058673,0.071393,1.291952,0.093774,0.074988,1.336776,0.071520,0.116011,1.309704,0.064924
704,5.866667,-0.165802,0.048689,0.001143,-0.984956,0.075822,1.303371,0.060176,0.084619,1.054857,0.527156,,,,,,,,,,,,,0.024544,1.321871,0.058756,0.071569,1.291829,0.093862,0.075144,1.336664,0.071644,0.116164,1.309588,0.064987
705,5.875000,-0.166279,0.048321,0.001057,-0.984894,0.075972,1.303268,0.060274,0.087169,1.054863,0.526835,,,,,,,,,,,,,0.024702,1.321742,0.058914,0.071736,1.291705,0.093941,0.075288,1.336557,0.071779,0.116312,1.309489,0.065062
706,5.883333,-0.166687,0.047879,0.001119,-0.984846,0.076111,1.303176,0.060361,0.089633,1.054761,0.526434,,,,,,,,,,,,,0.024836,1.321654,0.059068,0.071913,1.291575,0.094019,0.075424,1.336463,0.071880,0.116463,1.309391,0.065128
707,5.891667,-0.167006,0.047657,0.001050,-0.984803,0.076265,1.303080,0.060457,0.092089,1.054717,0.526084,,,,,,,,,,,,,0.024972,1.321561,0.059207,0.072104,1.291449,0.094100,0.075565,1.336350,0.071976,0.116623,1.309301,0.065235
708,5.900000,-0.167041,0.047314,0.000990,-0.984814,0.076412,1.303001,0.060569,0.094449,1.054739,0.525769,,,,,,,,,,,,,0.025114,1.321477,0.059348,0.072271,1.291357,0.094229,0.075714,1.336266,0.072088,0.116772,1.309241,0.065314
709,5.908333,-0.167069,0.046695,0.001286,-0.984838,0.076541,1.302919,0.060675,0.096797,1.054727,0.525416,,,,,,,,,,,,,0.025244,1.321407,0.059524,0.072430,1.291283,0.094335,0.075892,1.336169,0.072201,0.116900,1.309155,0.065365
710,5.916667,-0.167661,0.046070,0.001498,-0.984767,0.076672,1.302860,0.060781,0.099074,1.054750,0.525095,,,,,,,,,,,,,0.025390,1.321355,0.059728,0.072590,1.291190,0.094425,0.076044,1.336086,0.072343,0.117035,1.309090,0.065428
711,5.925000,-0.167727,0.045694,0.001568,-0.984773,0.076802,1.302789,0.060894,0.101404,1.054619,0.524756,,,,,,,,,,,,,0.025522,1.321288,0.059874,0.072738,1.291105,0.094559,0.076178,1.336017,0.072468,0.117180,1.309022,0.065495
712,5.933333,-0.167782,0.045424,0.001550,-0.984776,0.076935,1.302726,0.060983,0.103603,1.054524,0.524445,,,,,,,,,,,,,0.025650,1.321223,0.059994,0.072894,1.291037,0.094647,0.076305,1.335949,0.072557,0.117322,1.308961,0.065568
713,5.941667,-0.167835,0.045499,0.001339,-0.984764,0.077086,1.302660,0.061076,0.105835,1.054423,0.524146,,,,,,,,,,,,,0.025788,1.321136,0.060070,0.073059,1.290967,0.094737,0.076438,1.335894,0.072660,0.117461,1.308900,0.065672
714,5.950000,-0.168171,0.045236,0.001310,-0.984718,0.077226,1.302611,0.061151,0.108044,1.054398,0.523936,,,,,,,,,,,,,0.025912,1.321078,0.060175,0.073234,1.290897,0.094806,0.076572,1.335849,0.072767,0.117607,1.308841,0.065731
715,5.958333,-0.168278,0.045113,0.001106,-0.984706,0.077368,1.302559,0.061235,0.110176,1.054163,0.523683,,,,,,,,,,,,,0.026050,1.320993,0.060264,0.073383,1.290837,0.094892,0.076703,1.335812,0.072869,0.117744,1.308799,0.065798
716,5.966667,-0.168437,0.044730,0.001151,-0.984697,0.077503,1.302521,0.061327,0.112286,1.054076,0.523437,,,,,,,,,,,,,0.026184,1.320946,0.060412,0.073529,1.290788,0.094979,0.076850,1.335769,0.072967,0.117889,1.308766,0.065864
717,5.975000,-0.168441,0.044394,0.001089,-0.984711,0.077644,1.302481,0.061425,0.114311,1.054068,0.523271,,,,,,,,,,,,,0.026331,1.320892,0.060547,0.073687,1.290747,0.095078,0.076987,1.335731,0.073062,0.118031,1.308736,0.065934
718,5.983333,-0.168344,0.044067,0.001132,-0.984742,0.077795,1.302440,0.061510,0.116370,1.053845,0.523017,,,,,,,,,,,,,0.026479,1.320850,0.060678,0.073850,1.290717,0.095155,0.077158,1.335676,0.073126,0.118185,1.308709,0.066005
719,5.991667,-0.168274,0.043618,0.001146,-0.984774,0.077954,1.302405,0.061607,0.118434,1.053761,0.522735,,,,,,,,,,,,,0.026631,1.320811,0.060813,0.074043,1.290667,0.095272,0.077330,1.335656,0.073213,0.118343,1.308684,0.066061
720,6.000000,-0.168410,0.043161,0.001143,-0.984771,0.078125,1.302386,0.061706,0.120411,1.053717,0.522547,,,,,,,,,,,,,0.026791,1.320786,0.060954,0.074258,1.290641,0.095375,0.077507,1.335630,0.073331,0.118512,1.308667,0.066124
721,6.008333,-0.168796,0.042909,0.001034,-0.984716,0.078321,1.302381,0.061802,0.122242,1.053797,0.522367,,,,,,,,,,,,,0.026988,1.320768,0.061097,0.074488,1.290614,0.095446,0.077689,1.335614,0.073441,0.118694,1.308667,0.066225
722,6.016667,-0.168788,0.042568,0.001004,-0.984732,0.078520,1.302374,0.061901,0.124143,1.053781,0.522150,,,,,,,,,,,,,0.027182,1.320747,0.061237,0.074702,1.290611,0.095541,0.077879,1.335617,0.073539,0.118918,1.308658,0.066297
723,6.025000,-0.168834,0.042173,0.001125,-0.984741,0.078717,1.302370,0.061980,0.125967,1.053835,0.521955,,,,,,,,,,,,,0.027373,1.320736,0.061352,0.074929,1.290623,0.095614,0.078094,1.335619,0.073644,0.119118,1.308637,0.066337
724,6.033333,-0.168856,0.041643,0.001242,-0.984760,0.078927,1.302368,0.062064,0.127771,1.053671,0.521652,,,,,,,,,,,,,0.027587,1.320738,0.061482,0.075172,1.290624,0.095711,0.078323,1.335605,0.073743,0.119327,1.308639,0.066364
725,6.041667,-0.168554,0.041082,0.001391,-0.984835,0.079140,1.302380,0.062154,0.129532,1.053572,0.521415,,,,,,,,,,,,,0.027799,1.320771,0.061618,0.075420,1.290649,0.095826,0.078564,1.335597,0.073804,0.119537,1.308671,0.066403
726,6.050000,-0.168676,0.040593,0.001470,-0.984834,0.079362,1.302421,0.062248,0.131299,1.053573,0.521222,,,,,,,,,,,,,0.028025,1.320812,0.061774,0.075665,1.290677,0.095921,0.078794,1.335634,0.073900,0.119771,1.308716,0.066459
727,6.058333,-0.168901,0.040017,0.001729,-0.984819,0.079575,1.302459,0.062331,0.133184,1.053522,0.520958,,,,,,,,,,,,,0.028247,1.320865,0.061923,0.075926,1.290699,0.096004,0.079019,1.335681,0.074004,0.119989,1.308728,0.066495
728,6.066667,-0.168762,0.039482,0.001923,-0.984864,0.079784,1.302489,0.062411,0.134942,1.053556,0.520685,,,,,,,,,,,,,0.028449,1.320908,0.062049,0.076175,1.290746,0.096092,0.079238,1.335710,0.074086,0.120223,1.308742,0.066521
729,6.075000,-0.168639,0.039402,0.001833,-0.984888,0.080019,1.302527,0.062496,0.136743,1.053402,0.520404,,,,,,,,,,,,,0.028676,1.320927,0.062137,0.076421,1.290805,0.096169,0.079477,1.335755,0.074171,0.120448,1.308782,0.066604
730,6.083333,-0.168605,0.038934,0.002158,-0.984912,0.080221,1.302569,0.062585,0.138580,1.053286,0.519989,,,,,,,,,,,,,0.028876,1.321008,0.062280,0.076650,1.290827,0.096277,0.079713,1.335790,0.074237,0.120664,1.308823,0.066654
731,6.091667,-0.168250,0.038534,0.002108,-0.984989,0.080441,1.302576,0.062645,0.140282,1.053361,0.519708,,,,,,,,,,,,,0.029114,1.321010,0.062372,0.076887,1.290850,0.096355,0.079936,1.335791,0.074263,0.120874,1.308858,0.066677
732,6.100000,-0.168044,0.038079,0.002189,-0.985041,0.080640,1.302614,0.062715,0.141982,1.053377,0.519343,,,,,,,,,,,,,0.029321,1.321055,0.062482,0.077118,1.290898,0.096438,0.080140,1.335829,0.074316,0.121076,1.308900,0.066706
733,6.108333,-0.168190,0.037743,0.002344,-0.985029,0.080843,1.302681,0.062780,0.143648,1.053475,0.519000,,,,,,,,,,,,,0.029534,1.321126,0.062589,0.077339,1.290954,0.096502,0.080353,1.335903,0.074394,0.121284,1.308953,0.066741
734,6.116667,-0.168556,0.037414,0.002545,-0.984978,0.081049,1.302765,0.062824,0.145280,1.053618,0.518681,,,,,,,,,,,,,0.029731,1.321217,0.062689,0.077577,1.291024,0.096520,0.080572,1.335990,0.074465,0.121502,1.309006,0.066773
735,6.125000,-0.168090,0.036873,0.002825,-0.985078,0.081246,1.302833,0.062878,0.146951,1.053590,0.518220,,,,,,,,,,,,,0.029927,1.321298,0.062777,0.077809,1.291137,0.096590,0.080801,1.336071,0.074508,0.121708,1.309055,0.066764
736,6.133333,-0.168049,0.036656,0.002898,-0.985093,0.081474,1.302928,0.062923,0.148633,1.053672,0.517821,,,,,,,,,,,,,0.030141,1.321395,0.062836,0.078062,1.291226,0.096643,0.081042,1.336184,0.074553,0.121937,1.309141,0.066790
