Scribe: Realistic Handriting in Tensorflow
     by Sam Greydanus



TRAINING MODE...
Namespace(alphabet=' abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ', batch_size=32, bias=1.0, data_dir='./data', data_scale=50, decay=0.95, dropout=0.85, grad_clip=10.0, kmixtures=1, learning_rate=0.0001, log_dir='./logs/', lr_decay=1.0, momentum=0.9, nbatches=500, nepochs=250, nmixtures=8, optimizer='rmsprop', rnn_size=100, save_every=500, save_path='saved/model.ckpt', sleep_time=300, style=-1, text='', train=True, tsteps=2650, tsteps_per_ascii=25)

loading data...
	loaded dataset:
		970 train individual data points
		51 valid individual data points
		30 batches
building model...
	using alphabet abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ
attempt to load saved model...
loaded model: saved\model.ckpt-89000
training...
learning rate: 9.999999747378752e-05
91590/125000, loss = -9.982, regloss = -12.33679, valid_loss = -9.650, time = 3.603
91600/125000, loss = -10.284, regloss = -12.16479, valid_loss = -10.778, time = 3.683
91610/125000, loss = -11.688, regloss = -12.09770, valid_loss = -12.295, time = 3.632
91620/125000, loss = -14.068, regloss = -12.14400, valid_loss = -12.025, time = 3.368
91630/125000, loss = -12.896, regloss = -12.27166, valid_loss = -9.673, time = 3.336
91640/125000, loss = -14.091, regloss = -12.25204, valid_loss = -9.752, time = 3.581
91650/125000, loss = -11.906, regloss = -12.25754, valid_loss = -10.873, time = 3.510
91660/125000, loss = -10.390, regloss = -12.29187, valid_loss = -10.111, time = 3.931
91670/125000, loss = -13.163, regloss = -12.43640, valid_loss = -13.055, time = 3.522
91680/125000, loss = -13.647, regloss = -12.53693, valid_loss = -13.274, time = 3.545
91690/125000, loss = -13.765, regloss = -12.71215, valid_loss = -13.494, time = 3.496
91700/125000, loss = -15.292, regloss = -12.74802, valid_loss = -11.316, time = 3.529
91710/125000, loss = -15.332, regloss = -12.92186, valid_loss = -13.139, time = 3.542
91720/125000, loss = -14.515, regloss = -13.11174, valid_loss = -13.588, time = 3.497
91730/125000, loss = -11.170, regloss = -13.13827, valid_loss = -13.527, time = 3.597
91740/125000, loss = -13.569, regloss = -13.19350, valid_loss = -10.641, time = 3.924
91750/125000, loss = -14.772, regloss = -13.30040, valid_loss = -13.178, time = 3.378
91760/125000, loss = -15.607, regloss = -13.49330, valid_loss = -12.936, time = 3.663
91770/125000, loss = -15.575, regloss = -13.66571, valid_loss = -13.410, time = 3.505
91780/125000, loss = -15.673, regloss = -13.83588, valid_loss = -13.458, time = 3.535
91790/125000, loss = -14.963, regloss = -13.97320, valid_loss = -13.856, time = 3.498
91800/125000, loss = -14.935, regloss = -14.09826, valid_loss = -14.046, time = 3.567
91810/125000, loss = -15.473, regloss = -14.23205, valid_loss = -13.684, time = 3.485
91820/125000, loss = -15.235, regloss = -14.34102, valid_loss = -13.883, time = 3.637
91830/125000, loss = -15.481, regloss = -14.44968, valid_loss = -13.940, time = 3.495
91840/125000, loss = -15.616, regloss = -14.55563, valid_loss = -13.750, time = 3.460
91850/125000, loss = -15.573, regloss = -14.63955, valid_loss = -13.606, time = 3.543
91860/125000, loss = -15.474, regloss = -14.71401, valid_loss = -13.686, time = 3.515
91870/125000, loss = -15.789, regloss = -14.79503, valid_loss = -13.884, time = 3.798
91880/125000, loss = -15.527, regloss = -14.87481, valid_loss = -14.073, time = 3.567
91890/125000, loss = -15.691, regloss = -14.94966, valid_loss = -14.161, time = 3.525
91900/125000, loss = -15.817, regloss = -15.02369, valid_loss = -14.145, time = 3.545
91910/125000, loss = -14.976, regloss = -15.05743, valid_loss = -13.514, time = 3.558
91920/125000, loss = -8.012, regloss = -14.94955, valid_loss = -10.804, time = 3.584
91930/125000, loss = -15.233, regloss = -14.86357, valid_loss = -14.327, time = 3.558
91940/125000, loss = -11.328, regloss = -14.71434, valid_loss = -13.707, time = 3.516
91950/125000, loss = -16.025, regloss = -14.69089, valid_loss = -11.775, time = 3.561
91960/125000, loss = -15.589, regloss = -14.61489, valid_loss = -13.234, time = 3.583
91970/125000, loss = -14.330, regloss = -14.67524, valid_loss = -12.647, time = 3.558
91980/125000, loss = -14.799, regloss = -14.67176, valid_loss = -14.332, time = 3.503
91990/125000, loss = -14.774, regloss = -14.65793, valid_loss = -13.726, time = 3.664
learning rate: 9.999999747378752e-05
SAVED MODEL
92000/125000, loss = -15.405, regloss = -14.72247, valid_loss = -14.072, time = 3.662
92010/125000, loss = -15.678, regloss = -14.79981, valid_loss = -14.219, time = 3.510
92020/125000, loss = -15.032, regloss = -14.87031, valid_loss = -13.890, time = 3.526
92030/125000, loss = -14.979, regloss = -14.92559, valid_loss = -13.669, time = 3.834
92040/125000, loss = -15.421, regloss = -14.97987, valid_loss = -13.987, time = 3.609
92050/125000, loss = -15.538, regloss = -15.04348, valid_loss = -14.129, time = 3.615
92060/125000, loss = -15.292, regloss = -15.10002, valid_loss = -13.675, time = 3.625
92070/125000, loss = -13.339, regloss = -15.08212, valid_loss = -10.897, time = 3.536
92080/125000, loss = -12.198, regloss = -15.00016, valid_loss = -12.844, time = 3.612
92090/125000, loss = -13.102, regloss = -14.90731, valid_loss = -9.989, time = 3.528
92100/125000, loss = -15.673, regloss = -14.86453, valid_loss = -14.561, time = 3.466
92110/125000, loss = -10.970, regloss = -14.77598, valid_loss = -13.281, time = 3.316
92120/125000, loss = -14.173, regloss = -14.71922, valid_loss = -13.386, time = 3.618
92130/125000, loss = -15.763, regloss = -14.79212, valid_loss = -14.363, time = 3.340
92140/125000, loss = -15.514, regloss = -14.86776, valid_loss = -14.058, time = 3.314
92150/125000, loss = -15.676, regloss = -14.93465, valid_loss = -14.019, time = 3.657
92160/125000, loss = -15.413, regloss = -14.99241, valid_loss = -13.943, time = 3.542
92170/125000, loss = -15.623, regloss = -15.06139, valid_loss = -14.264, time = 3.562
92180/125000, loss = -16.129, regloss = -15.10388, valid_loss = -14.381, time = 3.509
92190/125000, loss = -13.292, regloss = -15.16382, valid_loss = -11.316, time = 3.444
92200/125000, loss = -12.872, regloss = -14.76721, valid_loss = -13.785, time = 3.593
92210/125000, loss = -11.733, regloss = -14.62851, valid_loss = -12.832, time = 3.622
92220/125000, loss = -15.203, regloss = -14.51837, valid_loss = -11.449, time = 3.558
92230/125000, loss = -16.118, regloss = -14.46983, valid_loss = -10.378, time = 3.598
92240/125000, loss = -13.865, regloss = -14.01272, valid_loss = -12.522, time = 3.504
92250/125000, loss = -14.335, regloss = -13.88123, valid_loss = -13.816, time = 3.640
92260/125000, loss = -15.447, regloss = -14.02812, valid_loss = -13.473, time = 3.608
92270/125000, loss = -15.933, regloss = -14.17086, valid_loss = -14.201, time = 3.576
92280/125000, loss = -13.380, regloss = -14.17223, valid_loss = -13.056, time = 3.582
92290/125000, loss = -15.689, regloss = -14.23812, valid_loss = -14.573, time = 3.405
92300/125000, loss = -13.285, regloss = -14.32754, valid_loss = -11.144, time = 3.571
92310/125000, loss = -14.793, regloss = -14.20411, valid_loss = -13.413, time = 5.072
92320/125000, loss = -15.553, regloss = -14.18503, valid_loss = -13.142, time = 3.618
92330/125000, loss = -14.412, regloss = -14.29056, valid_loss = -12.891, time = 3.345
92340/125000, loss = -11.923, regloss = -14.23181, valid_loss = -12.122, time = 3.512
92350/125000, loss = -15.055, regloss = -14.27991, valid_loss = -14.277, time = 3.486
92360/125000, loss = -13.969, regloss = -14.36255, valid_loss = -14.572, time = 3.534
92370/125000, loss = -14.602, regloss = -13.95608, valid_loss = -10.444, time = 3.453
92380/125000, loss = -16.004, regloss = -13.93093, valid_loss = -14.109, time = 3.443
92390/125000, loss = -15.054, regloss = -14.01663, valid_loss = -13.124, time = 3.519
92400/125000, loss = -15.459, regloss = -14.09963, valid_loss = -14.303, time = 3.502
92410/125000, loss = -14.834, regloss = -14.20876, valid_loss = -12.985, time = 3.530
92420/125000, loss = -14.566, regloss = -14.25423, valid_loss = -13.929, time = 3.615
92430/125000, loss = -15.755, regloss = -14.33881, valid_loss = -13.745, time = 3.614
92440/125000, loss = -14.887, regloss = -14.41319, valid_loss = -14.145, time = 3.563
92450/125000, loss = -14.464, regloss = -14.52283, valid_loss = -12.719, time = 3.547
92460/125000, loss = -13.025, regloss = -14.51360, valid_loss = -12.378, time = 3.609
92470/125000, loss = -14.515, regloss = -14.47443, valid_loss = -12.369, time = 3.358
92480/125000, loss = -14.856, regloss = -14.41909, valid_loss = -12.346, time = 3.540
92490/125000, loss = -14.474, regloss = -14.36997, valid_loss = -14.302, time = 3.514
learning rate: 9.999999747378752e-05
SAVED MODEL
92500/125000, loss = -16.162, regloss = -14.50191, valid_loss = -13.582, time = 3.536
92510/125000, loss = -13.494, regloss = -14.51958, valid_loss = -11.735, time = 3.616
92520/125000, loss = -13.562, regloss = -14.30853, valid_loss = -14.391, time = 3.526
92530/125000, loss = -1.774, regloss = -13.96678, valid_loss = -3.289, time = 3.541
92540/125000, loss = -14.673, regloss = -13.77866, valid_loss = -13.984, time = 3.605
92550/125000, loss = -14.020, regloss = -13.77044, valid_loss = -14.446, time = 3.511
92560/125000, loss = -13.764, regloss = -13.74577, valid_loss = -13.444, time = 3.665
92570/125000, loss = -15.649, regloss = -13.89584, valid_loss = -14.114, time = 3.570
92580/125000, loss = -15.077, regloss = -14.00773, valid_loss = -12.983, time = 3.595
92590/125000, loss = -14.549, regloss = -14.07345, valid_loss = -14.013, time = 3.399
92600/125000, loss = -15.454, regloss = -14.20420, valid_loss = -13.775, time = 3.563
92610/125000, loss = -14.763, regloss = -14.29232, valid_loss = -14.029, time = 3.585
92620/125000, loss = -12.467, regloss = -14.27929, valid_loss = -14.360, time = 3.542
92630/125000, loss = -12.991, regloss = -13.98160, valid_loss = -12.568, time = 3.608
92640/125000, loss = -15.604, regloss = -14.04614, valid_loss = -12.667, time = 3.491
92650/125000, loss = -2.338, regloss = -13.60875, valid_loss = -8.985, time = 3.341
92660/125000, loss = -15.589, regloss = -13.53208, valid_loss = -11.698, time = 3.573
92670/125000, loss = -14.193, regloss = -13.52701, valid_loss = -14.182, time = 3.751
92680/125000, loss = -14.628, regloss = -13.57457, valid_loss = -13.908, time = 3.546
92690/125000, loss = -15.147, regloss = -13.72982, valid_loss = -13.907, time = 3.573
92700/125000, loss = -14.927, regloss = -13.88879, valid_loss = -14.302, time = 3.358
92710/125000, loss = -15.995, regloss = -14.03231, valid_loss = -13.182, time = 3.655
92720/125000, loss = -16.019, regloss = -14.16099, valid_loss = -13.217, time = 3.636
92730/125000, loss = -15.196, regloss = -14.26816, valid_loss = -14.085, time = 3.317
92740/125000, loss = -15.084, regloss = -14.37866, valid_loss = -14.195, time = 3.346
92750/125000, loss = -15.394, regloss = -14.48391, valid_loss = -14.251, time = 3.607
92760/125000, loss = -15.532, regloss = -14.58782, valid_loss = -14.124, time = 3.580
92770/125000, loss = -15.552, regloss = -14.69180, valid_loss = -14.126, time = 3.509
92780/125000, loss = -15.805, regloss = -14.79337, valid_loss = -14.491, time = 3.353
92790/125000, loss = -16.199, regloss = -14.91103, valid_loss = -14.005, time = 3.623
92800/125000, loss = -13.640, regloss = -14.83249, valid_loss = -12.353, time = 3.547
92810/125000, loss = -10.489, regloss = -14.45114, valid_loss = -14.373, time = 3.534
92820/125000, loss = -13.688, regloss = -14.01688, valid_loss = -13.562, time = 3.664
92830/125000, loss = -14.545, regloss = -14.03545, valid_loss = -13.786, time = 3.562
92840/125000, loss = -0.947, regloss = -13.66413, valid_loss = -1.694, time = 3.708
92850/125000, loss = -2.209, regloss = -12.57587, valid_loss = -2.738, time = 3.582
92860/125000, loss = -2.811, regloss = -11.63485, valid_loss = -3.469, time = 3.650
92870/125000, loss = -4.014, regloss = -10.86327, valid_loss = -4.374, time = 3.659
92880/125000, loss = -5.441, regloss = -10.28028, valid_loss = -5.966, time = 3.508
92890/125000, loss = -5.826, regloss = -9.88814, valid_loss = -6.039, time = 3.615
92900/125000, loss = -6.481, regloss = -9.53262, valid_loss = -6.271, time = 3.351
92910/125000, loss = -7.559, regloss = -9.29877, valid_loss = -7.516, time = 3.544
92920/125000, loss = -8.721, regloss = -9.24064, valid_loss = -8.418, time = 3.524
92930/125000, loss = -9.184, regloss = -9.22295, valid_loss = -8.782, time = 3.466
92940/125000, loss = -9.421, regloss = -9.23947, valid_loss = -9.057, time = 3.610
92950/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.607
92960/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.630
92970/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.571
92980/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.712
92990/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.667
learning rate: 9.999999747378752e-05
SAVED MODEL
93000/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.655
93010/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.521
93020/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.333
93030/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.315
93040/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.587
93050/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.356
93060/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.570
93070/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.524
93080/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.598
93090/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.661
93100/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.431
93110/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.621
93120/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.647
93130/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.540
93140/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.334
93150/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.590
93160/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.652
93170/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.418
93180/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.607
93190/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.626
93200/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.608
93210/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.474
93220/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.639
93230/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.876
93240/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.599
93250/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.521
93260/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.572
93270/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.600
93280/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.616
93290/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.631
93300/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.731
93310/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.559
93320/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.672
93330/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.355
93340/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.683
93350/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.591
93360/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.529
93370/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.569
93380/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.523
93390/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.621
93400/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.633
93410/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.487
93420/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.479
93430/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.331
93440/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.605
93450/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.675
93460/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.552
93470/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.621
93480/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.617
93490/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.543
learning rate: 9.999999747378752e-05
SAVED MODEL
93500/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.601
93510/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.398
93520/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.563
93530/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.617
93540/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.339
93550/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.540
93560/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.532
93570/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.510
93580/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.588
93590/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.587
93600/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.575
93610/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.543
93620/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.544
93630/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.340
93640/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.578
93650/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.370
93660/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.516
93670/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.582
93680/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.500
93690/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.390
93700/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.564
93710/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.605
93720/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.666
93730/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.478
93740/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.559
93750/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.518
93760/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.317
93770/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.593
93780/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.344
93790/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.523
93800/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.594
93810/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.535
93820/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.511
93830/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.606
93840/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.532
93850/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.329
93860/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.534
93870/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.644
93880/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.630
93890/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.630
93900/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.636
93910/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.436
93920/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.618
93930/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.697
93940/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.696
93950/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.642
93960/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.564
93970/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.348
93980/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.540
93990/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.323
learning rate: 9.999999747378752e-05
SAVED MODEL
94000/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.662
94010/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.601
94020/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.552
94030/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.621
94040/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.573
94050/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.536
94060/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.553
94070/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.646
94080/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.309
94090/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.598
94100/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.511
94110/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.600
94120/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.628
94130/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.538
94140/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.590
94150/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.513
94160/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.354
94170/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.447
94180/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.657
94190/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.548
94200/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.558
94210/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.333
94220/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.602
94230/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.490
94240/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.630
94250/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.637
94260/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.624
94270/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.675
94280/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.591
94290/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.607
94300/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.779
94310/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.558
94320/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.523
94330/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.545
94340/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.553
94350/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.525
94360/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.701
94370/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.579
94380/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.576
94390/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.667
94400/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.638
94410/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.550
94420/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.472
94430/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.533
94440/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.548
94450/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.521
94460/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.626
94470/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.363
94480/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.459
94490/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.532
learning rate: 9.999999747378752e-05
SAVED MODEL
94500/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.606
94510/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.616
94520/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.552
94530/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.611
94540/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.339
94550/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.677
94560/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.523
94570/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.649
94580/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.647
94590/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.647
94600/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.401
94610/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.591
94620/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.629
94630/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.640
94640/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.554
94650/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.538
94660/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.610
94670/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.711
94680/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.540
94690/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.350
94700/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.608
94710/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.583
94720/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.531
94730/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.525
94740/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.602
94750/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.575
94760/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.562
94770/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.583
94780/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.553
94790/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.496
94800/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.325
94810/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.338
94820/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.563
94830/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.556
94840/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.332
94850/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.517
94860/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.574
94870/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.618
94880/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.538
94890/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.528
94900/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.553
94910/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.524
94920/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.349
94930/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.585
94940/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.566
94950/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.589
94960/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.528
94970/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.600
94980/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.566
94990/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.540
learning rate: 9.999999747378752e-05
SAVED MODEL
95000/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.678
95010/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.532
95020/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.607
95030/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.609
95040/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.329
95050/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.572
95060/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.611
95070/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.724
95080/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.576
95090/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.529
95100/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.631
95110/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.582
95120/125000, loss = nan, regloss = nan, valid_loss = nan, time = 3.735
